generation,N_shifts,eventRate
1670001,1,0.318787
1675001,2,0.376528
1680001,0,0.912742
1685001,1,0.99719
1690001,0,0.20088
1695001,0,0.445227
1700001,0,0.367803
1705001,0,0.331176
1710001,4,1.21759
1715001,0,0.0223129
1720001,1,0.485988
1725001,2,1.09862
1730001,0,0.108635
1735001,0,0.155783
1740001,1,0.951348
1745001,0,0.51127
1750001,2,2.8352
1755001,4,0.825397
1760001,0,0.357833
1765001,0,2.23906
1770001,0,0.0835446
1775001,3,3.07764
1780001,2,3.97931
1785001,2,1.88455
1790001,0,1.32104
1795001,0,0.689086
1800001,1,0.667959
1805001,2,1.35553
1810001,1,0.985393
1815001,2,5.68065
1820001,2,1.7037
1825001,3,0.871276
1830001,1,0.617186
1835001,0,0.229097
1840001,0,0.304123
1845001,0,0.125005
1850001,2,1.41631
1855001,0,1.20141
1860001,2,2.51944
1865001,2,2.69834
1870001,1,0.726186
1875001,1,0.890671
1880001,2,1.20407
1885001,2,1.02305
1890001,1,0.365246
1895001,1,0.100814
1900001,2,1.46537
1905001,1,1.21547
1910001,1,0.439698
1915001,1,0.331562
1920001,2,1.63455
1925001,3,3.44384
1930001,0,0.11402
1935001,0,1.0742
1940001,0,0.653496
1945001,0,0.94925
1950001,1,0.469619
1955001,0,0.566671
1960001,4,1.22596
1965001,1,1.92176
1970001,0,0.338846
1975001,1,1.16948
1980001,2,1.05554
1985001,0,0.239062
1990001,0,0.0899083
1995001,0,0.00889738
2000001,3,2.98445
2005001,0,0.0786209
2010001,0,0.0110726
2015001,0,0.722357
2020001,1,0.625199
2025001,1,0.443357
2030001,2,0.495214
2035001,0,0.222226
2040001,3,0.98579
2045001,0,2.82434
2050001,0,0.104823
2055001,0,0.323778
2060001,1,1.77955
2065001,1,4.14839
2070001,2,0.508432
2075001,0,0.00712176
2080001,2,1.0414
2085001,0,0.647312
2090001,2,0.379854
2095001,1,0.141733
2100001,0,0.586767
2105001,2,1.13961
2110001,4,0.411098
2115001,0,0.724236
2120001,0,1.64592
2125001,1,2.31252
2130001,0,1.77617
2135001,0,1.77075
2140001,2,0.426281
2145001,0,1.4949
2150001,0,0.334278
2155001,2,1.47526
2160001,0,1.14837
2165001,0,0.356501
2170001,1,0.111529
2175001,1,2.6898
2180001,1,0.699512
2185001,1,1.17201
2190001,2,1.11401
2195001,1,0.301225
2200001,0,0.117795
2205001,3,0.696919
2210001,0,0.542265
2215001,0,0.239109
2220001,1,0.419678
2225001,1,1.53894
2230001,1,1.91836
2235001,1,1.14104
2240001,2,0.208477
2245001,0,0.105514
2250001,0,0.0250107
2255001,0,0.0183256
2260001,0,0.804158
2265001,2,1.13061
2270001,0,0.472286
2275001,0,0.0366842
2280001,2,1.02438
2285001,1,0.391791
2290001,0,0.106068
2295001,0,0.191776
2300001,2,0.118757
2305001,3,1.58831
2310001,0,1.51145
2315001,1,2.03678
2320001,0,0.653614
2325001,1,0.428261
2330001,1,2.50911
2335001,0,0.0926709
2340001,1,1.80622
2345001,3,1.99517
2350001,0,0.419107
2355001,2,0.452131
2360001,0,0.264976
2365001,0,0.414809
2370001,0,0.228453
2375001,2,2.6111
2380001,0,0.0154633
2385001,0,0.322034
2390001,1,0.481562
2395001,1,0.412781
2400001,1,1.28011
2405001,0,0.80956
2410001,0,0.230381
2415001,2,0.565846
2420001,0,0.773847
2425001,2,1.59979
2430001,1,0.686541
2435001,1,0.652489
2440001,0,0.416689
2445001,0,0.165527
2450001,1,0.155441
2455001,1,2.33062
2460001,1,0.514975
2465001,0,0.258038
2470001,0,0.539079
2475001,2,0.490311
2480001,0,0.38143
2485001,1,0.597778
2490001,0,0.679054
2495001,1,0.148086
2500001,0,0.644674
2505001,0,0.204157
2510001,2,2.4505
2515001,0,0.0930474
2520001,2,0.396367
2525001,0,0.0812297
2530001,1,0.309834
2535001,0,0.614696
2540001,0,1.14552
2545001,1,0.996924
2550001,0,0.828297
2555001,0,0.235046
2560001,0,0.47864
2565001,0,1.62407
2570001,2,0.833827
2575001,0,0.17871
2580001,0,0.45699
2585001,1,4.88041
2590001,0,0.285678
2595001,3,1.36145
2600001,0,1.71406
2605001,2,0.418674
2610001,1,0.0178783
2615001,1,0.544993
2620001,0,0.063252
2625001,0,0.141081
2630001,3,0.239694
2635001,2,1.45821
2640001,0,0.83299
2645001,1,0.612504
2650001,1,1.31601
2655001,2,0.557602
2660001,0,0.125155
2665001,0,0.337062
2670001,3,3.53596
2675001,3,1.14645
2680001,0,0.60102
2685001,0,0.228312
2690001,3,0.339587
2695001,0,1.0281
2700001,0,2.10152
2705001,0,1.07428
2710001,4,1.33885
2715001,1,0.0767808
2720001,3,4.07055
2725001,2,2.35379
2730001,2,3.42822
2735001,2,0.473955
2740001,3,0.368574
2745001,2,0.0658106
2750001,2,0.928529
2755001,0,0.121857
2760001,0,0.642457
2765001,2,3.2086
2770001,0,0.414092
2775001,0,0.322894
2780001,1,0.895706
2785001,2,0.417184
2790001,0,1.88591
2795001,0,0.114352
2800001,2,2.70952
2805001,1,0.753641
2810001,0,0.315331
2815001,0,3.92025
2820001,1,0.61672
2825001,2,1.22639
2830001,0,0.04289
2835001,0,0.489869
2840001,2,1.13745
2845001,3,2.31305
2850001,0,0.481629
2855001,1,0.254273
2860001,0,1.09311
2865001,2,0.420095
2870001,1,0.213948
2875001,1,2.96413
2880001,2,1.44854
2885001,1,0.0202012
2890001,0,0.062469
2895001,0,0.0808152
2900001,0,0.569778
2905001,1,0.848552
2910001,1,2.71463
2915001,0,0.794037
2920001,0,0.458232
2925001,2,1.76035
2930001,0,0.0588384
2935001,1,1.32131
2940001,1,3.11933
2945001,0,0.104776
2950001,1,0.744086
2955001,1,0.687329
2960001,0,0.405119
2965001,1,0.824506
2970001,2,1.29386
2975001,3,1.85712
2980001,2,2.75777
2985001,0,0.146798
2990001,0,0.328855
2995001,0,1.914
3000001,0,0.661505
3005001,2,0.638541
3010001,1,0.653176
3015001,0,1.08238
3020001,2,1.3633
3025001,3,3.17987
3030001,2,1.54044
3035001,0,0.00431498
3040001,1,0.111517
3045001,0,0.732449
3050001,3,0.660313
3055001,0,0.177134
3060001,3,0.726779
3065001,1,1.73175
3070001,2,0.136699
3075001,1,0.124559
3080001,0,0.319964
3085001,3,1.39328
3090001,0,0.124017
3095001,3,0.885337
3100001,0,3.26279
3105001,1,0.348733
3110001,2,2.77142
3115001,0,0.0152003
3120001,1,1.09
3125001,1,2.5397
3130001,2,0.148294
3135001,0,0.363544
3140001,0,1.77264
3145001,2,1.80639
3150001,1,1.0378
3155001,0,0.494713
3160001,0,0.432673
3165001,1,0.632579
3170001,2,0.151623
3175001,2,3.86026
3180001,0,0.771334
3185001,0,0.276544
3190001,1,1.35183
3195001,3,2.32841
3200001,1,0.438482
3205001,0,1.81388
3210001,2,0.179182
3215001,1,1.92526
3220001,3,3.31744
3225001,0,0.86714
3230001,5,4.06397
3235001,3,1.92405
3240001,1,0.985293
3245001,1,2.31192
3250001,0,0.052769
3255001,1,0.01856
3260001,2,1.65243
3265001,1,2.41626
3270001,0,0.0907265
3275001,0,0.104868
3280001,0,0.0072436
3285001,2,2.49061
3290001,2,3.09546
3295001,0,0.809419
3300001,1,0.729257
3305001,0,0.211137
3310001,1,0.955871
3315001,1,2.53222
3320001,1,0.99416
3325001,3,2.78218
3330001,0,0.260461
3335001,0,2.13539
3340001,1,0.265793
3345001,3,1.87708
3350001,1,1.17582
3355001,1,1.57506
3360001,0,0.0595698
3365001,2,1.29673
3370001,1,0.458646
3375001,0,0.657132
3380001,0,1.01861
3385001,2,1.01126
3390001,1,3.0211
3395001,1,1.80011
3400001,0,0.242696
3405001,0,0.0235727
3410001,0,0.132566
3415001,0,0.0637887
3420001,1,0.844556
3425001,0,0.197374
3430001,0,0.0763985
3435001,0,0.057671
3440001,3,3.07271
3445001,1,0.833369
3450001,4,4.68295
3455001,3,0.686343
3460001,0,0.157477
3465001,4,0.510002
3470001,1,2.15316
3475001,0,1.14224
3480001,0,0.172951
3485001,0,0.770909
3490001,0,0.143696
3495001,0,0.47151
3500001,2,4.10186
3505001,1,1.0097
3510001,1,0.166111
3515001,0,0.601869
3520001,0,0.155871
3525001,1,1.75578
3530001,0,1.61263
3535001,1,1.17637
3540001,2,2.93719
3545001,1,8.12091
3550001,0,0.144855
3555001,0,0.799561
3560001,1,0.819567
3565001,2,4.18433
3570001,0,0.0567335
3575001,2,2.11219
3580001,0,0.128394
3585001,2,3.4744
3590001,1,0.109126
3595001,3,1.18646
3600001,0,0.0828746
3605001,2,0.570186
3610001,2,1.11195
3615001,1,0.246655
3620001,0,0.315953
3625001,1,1.06218
3630001,3,0.0473372
3635001,3,2.57289
3640001,0,2.0307
3645001,1,0.102218
3650001,2,1.4352
3655001,2,0.91993
3660001,1,0.544777
3665001,1,0.80267
3670001,0,0.724463
3675001,0,0.329795
3680001,1,0.981824
3685001,0,0.655583
3690001,0,0.0550432
3695001,0,0.877209
3700001,0,0.0527759
3705001,2,0.217958
3710001,0,0.519709
3715001,0,0.306871
3720001,2,1.56263
3725001,2,1.63636
3730001,1,2.4799
3735001,1,1.23732
3740001,0,0.774933
3745001,2,0.650907
3750001,0,0.436383
3755001,0,0.638969
3760001,1,0.891646
3765001,0,0.389366
3770001,0,0.0985608
3775001,1,0.442883
3780001,1,5.15615
3785001,2,0.300478
3790001,1,0.532001
3795001,1,2.38376
3800001,0,0.638753
3805001,1,0.166064
3810001,1,0.78589
3815001,2,1.4799
3820001,3,1.82297
3825001,0,0.0323953
3830001,3,0.602823
3835001,0,0.622868
3840001,0,1.08369
3845001,1,1.10413
3850001,0,0.284579
3855001,1,0.695657
3860001,2,2.71076
3865001,0,0.977314
3870001,2,0.35531
3875001,1,0.959215
3880001,1,0.983402
3885001,0,0.238451
3890001,0,1.12917
3895001,1,0.149389
3900001,1,1.523
3905001,0,0.353302
3910001,0,0.718967
3915001,0,0.565871
3920001,2,0.0785309
3925001,0,0.0245865
3930001,2,1.07755
3935001,0,0.328284
3940001,1,0.488015
3945001,1,0.713187
3950001,0,0.859145
3955001,1,0.731637
3960001,1,0.705238
3965001,0,0.0810098
3970001,1,0.919824
3975001,1,0.901834
3980001,0,0.349139
3985001,0,0.0122063
3990001,0,0.210605
3995001,1,5.60032
4000001,0,0.384066
4005001,0,0.358864
4010001,0,0.235096
4015001,0,0.118528
4020001,1,0.129743
4025001,2,2.31549
4030001,1,0.537019
4035001,1,0.78467
4040001,1,1.48913
4045001,0,0.112817
4050001,2,1.83631
4055001,2,1.51019
4060001,1,1.15255
4065001,2,0.193673
4070001,0,1.46284
4075001,2,2.0226
4080001,1,1.27416
4085001,2,1.11616
4090001,1,0.725029
4095001,0,0.66251
4100001,1,0.960118
4105001,1,0.176258
4110001,1,2.27235
4115001,1,0.173408
4120001,2,1.16373
4125001,1,0.31809
4130001,4,4.92794
4135001,0,0.577775
4140001,2,0.386716
4145001,0,0.129147
4150001,2,0.677984
4155001,1,1.47394
4160001,0,0.13473
4165001,4,2.80063
4170001,0,1.48809
4175001,1,2.28109
4180001,2,1.9822
4185001,0,0.0218619
4190001,3,0.753228
4195001,0,0.705069
4200001,5,0.35277
4205001,0,1.24986
4210001,0,0.0676126
4215001,0,0.124326
4220001,1,0.666253
4225001,0,0.0940329
4230001,0,0.482525
4235001,3,0.313511
4240001,0,0.131884
4245001,1,0.148224
4250001,3,5.27659
4255001,3,1.86574
4260001,0,0.141074
4265001,0,0.272007
4270001,0,0.127218
4275001,0,0.0352313
4280001,0,0.060703
4285001,0,0.359481
4290001,3,1.6485
4295001,2,0.961193
4300001,0,0.301222
4305001,1,1.37274
4310001,2,1.73166
4315001,1,0.51942
4320001,0,0.48925
4325001,0,0.335808
4330001,0,1.5175
4335001,0,0.583489
4340001,1,0.225004
4345001,0,0.22164
4350001,1,3.22442
4355001,1,0.506375
4360001,1,0.664691
4365001,0,0.0842101
4370001,1,0.746993
4375001,1,1.43456
4380001,1,3.1274
4385001,4,2.41845
4390001,3,1.56289
4395001,1,0.0412059
4400001,0,0.18022
4405001,1,1.7889
4410001,1,0.705861
4415001,1,1.40314
4420001,1,1.98195
4425001,1,0.49781
4430001,3,0.985084
4435001,3,0.798476
4440001,3,0.616586
4445001,1,0.275221
4450001,0,0.166834
4455001,1,0.755732
4460001,0,0.993214
4465001,1,0.50578
4470001,2,3.27585
4475001,0,0.354463
4480001,0,0.668547
4485001,2,0.63859
4490001,1,0.836733
4495001,2,2.04497
4500001,0,3.1743
4505001,0,0.157737
4510001,2,0.345834
4515001,0,0.57812
4520001,0,0.409659
4525001,0,0.717855
4530001,1,2.17473
4535001,0,0.12513
4540001,1,1.13519
4545001,0,0.303113
4550001,0,0.598834
4555001,0,1.74879
4560001,0,0.911077
4565001,1,0.466455
4570001,1,0.369752
4575001,1,1.60875
4580001,6,1.03212
4585001,0,0.0506168
4590001,0,0.499203
4595001,0,2.4246
4600001,1,1.04804
4605001,3,0.271234
4610001,1,2.04953
4615001,0,0.057949
4620001,0,0.032292
4625001,0,0.079073
4630001,1,1.27228
4635001,0,0.00615039
4640001,2,0.268882
4645001,2,0.500774
4650001,0,0.350333
4655001,0,0.236729
4660001,0,0.176715
4665001,1,0.388419
4670001,0,0.0846029
4675001,1,1.65034
4680001,0,0.73944
4685001,2,2.15983
4690001,3,1.51468
4695001,0,0.215824
4700001,0,0.560202
4705001,2,3.19782
4710001,1,1.74054
4715001,1,1.29123
4720001,2,8.57356
4725001,2,0.388145
4730001,0,0.0513026
4735001,2,2.40578
4740001,0,0.60926
4745001,3,2.03442
4750001,1,1.56214
4755001,1,0.751701
4760001,0,0.30043
4765001,1,1.01277
4770001,1,0.174503
4775001,2,1.13313
4780001,1,0.624808
4785001,0,1.35165
4790001,0,0.551371
4795001,0,0.482957
4800001,0,0.0736939
4805001,1,0.416018
4810001,0,0.0268394
4815001,1,5.75302
4820001,0,0.318433
4825001,0,0.00575183
4830001,0,1.55491
4835001,1,2.11951
4840001,3,1.71386
4845001,2,1.34369
4850001,0,0.387717
4855001,0,0.0650445
4860001,0,0.288147
4865001,1,1.84862
4870001,0,0.335015
4875001,0,0.0777327
4880001,2,2.131
4885001,2,0.655758
4890001,3,0.161608
4895001,2,4.59638
4900001,0,0.345878
4905001,0,1.09689
4910001,3,2.74892
4915001,0,0.147217
4920001,2,2.45531
4925001,1,1.08117
4930001,2,1.17723
4935001,2,0.715805
4940001,1,0.969272
4945001,0,1.63969
4950001,0,0.417411
4955001,0,0.217741
4960001,0,0.0255428
4965001,0,0.483749
4970001,0,0.014367
4975001,0,0.586334
4980001,1,2.53826
4985001,2,3.31622
4990001,3,1.78091
4995001,0,0.956244
5000001,1,0.223801
5005001,3,1.05274
5010001,2,2.15778
5015001,1,0.0876462
5020001,0,0.258951
5025001,1,1.23974
5030001,2,1.02659
5035001,3,0.323596
5040001,4,6.30177
5045001,1,0.0628382
5050001,3,4.66489
5055001,2,1.37447
5060001,1,1.78001
5065001,2,3.28096
5070001,2,0.327633
5075001,0,0.275095
5080001,0,0.164058
5085001,1,1.07972
5090001,0,0.0445038
5095001,2,0.337724
5100001,1,0.536339
5105001,1,2.56262
5110001,1,2.05937
5115001,0,0.946288
5120001,1,1.35791
5125001,3,0.934823
5130001,3,2.8116
5135001,2,1.19693
5140001,3,3.14214
5145001,1,1.31648
5150001,0,0.0431586
5155001,1,0.794522
5160001,0,0.253491
5165001,1,0.779709
5170001,1,1.51872
5175001,0,0.374243
5180001,1,0.640726
5185001,0,0.323557
5190001,0,0.00177551
5195001,0,0.154947
5200001,1,2.59259
5205001,1,3.67454
5210001,0,0.229526
5215001,2,0.617303
5220001,0,0.596777
5225001,1,0.164001
5230001,0,1.14834
5235001,0,0.107468
5240001,0,0.104146
5245001,1,0.243773
5250001,3,5.03143
5255001,0,0.305108
5260001,0,0.405575
5265001,2,0.358903
5270001,1,0.585636
5275001,1,1.18864
5280001,0,0.980296
5285001,3,5.26255
5290001,2,2.33621
5295001,0,0.0895988
5300001,1,3.38532
5305001,2,1.33239
5310001,0,0.336677
5315001,1,3.3455
5320001,0,0.314938
5325001,2,0.591813
5330001,2,0.165815
5335001,1,1.12218
5340001,0,0.383461
5345001,0,0.31653
5350001,1,1.19044
5355001,0,0.512697
5360001,0,0.356037
5365001,3,1.09041
5370001,0,0.257576
5375001,1,0.884805
5380001,1,2.60116
5385001,1,1.84441
5390001,1,0.353056
5395001,1,0.129765
5400001,6,3.80618
5405001,0,0.641218
5410001,1,0.99861
5415001,0,1.21537
5420001,0,0.294489
5425001,0,0.226873
5430001,2,1.87189
5435001,0,0.302344
5440001,1,2.37883
5445001,2,1.16549
5450001,1,3.63447
5455001,2,0.753902
5460001,1,0.395367
5465001,0,0.709969
5470001,1,0.129967
5475001,2,0.522359
5480001,0,0.0784387
5485001,1,1.7017
5490001,3,0.493312
5495001,0,1.15794
5500001,0,0.283423
5505001,0,0.053072
5510001,5,0.626768
5515001,1,0.413733
5520001,0,2.77033
5525001,1,3.05002
5530001,1,1.21586
5535001,0,0.255543
5540001,1,1.23939
5545001,4,2.0517
5550001,0,1.88724
5555001,0,0.0594092
5560001,1,0.40611
5565001,0,0.386273
5570001,1,1.39662
5575001,0,0.344833
5580001,1,0.149837
5585001,0,0.0927163
5590001,1,0.249015
5595001,2,0.286749
5600001,0,0.306258
5605001,0,0.129137
5610001,5,2.38964
5615001,0,0.162348
5620001,2,0.56052
5625001,1,0.256482
5630001,1,0.990587
5635001,2,0.917319
5640001,0,0.389183
5645001,0,1.17558
5650001,2,5.93555
5655001,1,2.04813
5660001,0,0.00257227
5665001,1,0.80727
5670001,1,0.77371
5675001,1,0.113788
5680001,2,2.86458
5685001,0,1.32085
5690001,1,1.84675
5695001,0,0.205904
5700001,1,0.340348
5705001,1,0.0352779
5710001,1,0.596077
5715001,0,1.17084
5720001,0,0.297748
5725001,1,0.614419
5730001,0,1.62948
5735001,1,0.0964894
5740001,4,0.0366931
5745001,0,0.248209
5750001,0,0.44373
5755001,0,0.0472432
5760001,1,0.775064
5765001,0,4.22254
5770001,1,0.576548
5775001,0,0.594438
5780001,4,2.91547
5785001,1,0.123976
5790001,0,2.52149
5795001,2,0.218877
5800001,2,1.58398
5805001,0,0.752614
5810001,1,0.944056
5815001,0,0.234551
5820001,2,0.938172
5825001,1,3.07754
5830001,0,0.0131613
5835001,0,0.266572
5840001,0,0.763428
5845001,0,0.0268658
5850001,0,0.981557
5855001,0,0.778868
5860001,1,2.46549
5865001,1,1.01029
5870001,3,0.665647
5875001,0,0.45332
5880001,4,0.700874
5885001,0,1.42188
5890001,2,1.36823
5895001,1,2.77395
5900001,0,0.672544
5905001,0,2.37865
5910001,1,1.87228
5915001,2,1.20518
5920001,1,1.02324
5925001,0,0.0356279
5930001,0,1.11391
5935001,1,0.507502
5940001,2,0.899885
5945001,1,4.19362
5950001,0,0.736638
5955001,2,1.89084
5960001,1,1.4033
5965001,3,2.66648
5970001,0,5.16918e-05
5975001,0,0.0469217
5980001,1,1.18905
5985001,0,0.068089
5990001,2,1.73962
5995001,2,0.990344
6000001,0,0.0261567
6005001,0,0.0489288
6010001,2,2.62774
6015001,0,0.405825
6020001,0,0.229373
6025001,1,0.299895
6030001,5,1.35574
6035001,1,2.03466
6040001,0,0.0606421
6045001,1,0.516293
6050001,1,0.279986
6055001,0,1.62548
6060001,0,0.347218
6065001,0,0.76024
6070001,0,0.0537253
6075001,1,1.54071
6080001,1,0.37455
6085001,0,0.216151
6090001,0,0.00687315
6095001,2,2.31217
6100001,1,0.635571
6105001,3,1.61955
6110001,3,1.77601
6115001,2,0.675007
6120001,2,1.23325
6125001,1,0.152744
6130001,3,0.188354
6135001,2,1.27624
6140001,0,0.302286
6145001,1,0.879176
6150001,0,0.846081
6155001,2,1.38173
6160001,2,1.64236
6165001,0,0.142554
6170001,2,3.09489
6175001,1,0.385293
6180001,1,0.48481
6185001,2,0.147236
6190001,1,0.735404
6195001,0,0.134477
6200001,0,2.19895
6205001,2,1.04535
6210001,1,0.529842
6215001,0,1.42393
6220001,2,1.92423
6225001,3,3.15974
6230001,2,1.77335
6235001,0,0.0453889
6240001,0,1.30344
6245001,0,0.235864
6250001,1,1.57892
6255001,0,0.280829
6260001,3,0.342946
6265001,0,0.591918
6270001,3,4.13077
6275001,1,1.01805
6280001,2,0.612126
6285001,0,0.516871
6290001,0,0.119716
6295001,0,0.363897
6300001,1,0.692079
6305001,0,0.189075
6310001,1,0.423197
6315001,0,1.11524
6320001,1,0.780851
6325001,2,1.52731
6330001,0,0.552421
6335001,0,0.475036
6340001,3,0.715396
6345001,1,0.260139
6350001,0,0.163449
6355001,0,0.130921
6360001,0,0.324548
6365001,1,0.801199
6370001,2,1.34312
6375001,1,2.19179
6380001,1,3.30216
