generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1775001,1,-2.0708,-38914.5,2.36164,0.3672
1780001,0,-2.91348,-38918.6,1.94132,0.3876
1785001,0,-1.20139,-38918.1,0.285946,0.353
1790001,0,-1.23787,-38917.9,0.363275,0.347
1795001,1,1.69071,-38920,0.131161,0.3836
1800001,0,-2.03685,-38917.9,1.13049,0.3362
1805001,0,-1.95695,-38917.8,1.04572,0.3742
1810001,1,1.31556,-38916.3,0.481103,0.4164
1815001,1,-0.21774,-38918.9,2.05741,0.4118
1820001,3,4.51844,-38918.9,2.19201,0.3888
1825001,0,-2.18572,-38919.3,1.19405,0.3918
1830001,0,-3.54682,-38919.4,2.54167,0.3414
1835001,0,-2.239,-38917.7,1.37597,0.3906
1840001,1,0.892929,-38917.5,0.196166,0.3114
1845001,1,0.635727,-38918.9,0.278706,0.3748
1850001,0,-2.9667,-38917.9,2.00645,0.343
1855001,3,-4.78145,-38917.3,2.96659,0.3858
1860001,1,-1.59655,-38913.9,3.51847,0.4718
1865001,1,1.28664,-38916.5,1.03559,0.436
1870001,1,0.757583,-38916,0.38008,0.3402
1875001,0,-1.89793,-38918.8,0.897485,0.3616
1880001,1,-6.40598,-38918.1,3.58662,0.3994
1885001,0,-1.97004,-38917.6,0.967802,0.3602
1890001,0,-1.14453,-38919.4,0.145431,0.4284
1895001,1,0.307464,-38921.7,0.0685136,0.3252
1900001,0,-2.41551,-38917.8,1.40695,0.4024
1905001,4,8.78378,-38917.8,0.0189353,0.3444
1910001,3,-0.472731,-38917.6,0.0822079,0.4104
1915001,1,1.40772,-38917.5,0.327406,0.4652
1920001,1,-0.836428,-38919.5,2.39619,0.3572
1925001,0,-2.83338,-38917.8,1.8563,0.4056
1930001,0,-2.60733,-38917.5,1.65306,0.3424
1935001,0,-2.32467,-38917.5,1.37604,0.3288
1940001,1,1.88961,-38919.3,0.34565,0.3406
1945001,0,-3.21479,-38918.2,2.32353,0.342
1950001,0,-1.03111,-38917.5,0.101809,0.3488
1955001,0,-1.9591,-38917.7,1.00326,0.3864
1960001,0,-1.26281,-38917.5,0.307186,0.3262
1965001,0,-1.85245,-38918.3,0.901813,0.4078
1970001,1,1.52788,-38918.1,0.711388,0.3482
1975001,0,-5.20987,-38917.8,4.23408,0.3738
1980001,0,-1.37715,-38919.5,0.337964,0.3786
1985001,0,-6.31038,-38917.7,5.28979,0.2998
1990001,0,-1.08049,-38919.1,0.0275518,0.3352
1995001,0,-2.51503,-38917.5,1.58057,0.3662
2000001,0,-2.99902,-38918.1,2.09898,0.3666
2005001,0,-1.7405,-38918,0.823575,0.3818
2010001,0,-1.65233,-38917.8,0.733988,0.3148
2015001,0,-1.25265,-38917.6,0.278738,0.3018
2020001,0,-2.03504,-38918.9,1.09103,0.421
2025001,1,2.3274,-38917.6,0.0941792,0.364
2030001,1,-1.01159,-38917.8,1.97611,0.3248
2035001,0,-1.56478,-38917.7,0.640731,0.386
2040001,0,-1.80051,-38917.7,0.845556,0.3912
2045001,1,-0.0853913,-38919.8,0.520402,0.3648
2050001,1,0.565814,-38920.7,0.0683071,0.4048
2055001,0,-1.1383,-38919,0.141013,0.342
2060001,0,-1.60353,-38918,0.662905,0.349
2065001,2,5.09896,-38920.4,0.306136,0.3588
2070001,0,-1.03918,-38919.4,0.112171,0.388
2075001,0,-1.30378,-38918.2,0.224938,0.35
2080001,1,1.53249,-38916.8,0.0153186,0.3862
2085001,0,-1.65252,-38918.8,0.647605,0.3232
2090001,1,-1.01372,-38915.6,0.818297,0.3488
2095001,1,0.477614,-38915.7,1.11437,0.4124
2100001,1,-4.24767,-38915.1,0.200571,0.436
2105001,2,1.95645,-38917.1,0.407057,0.4326
2110001,0,-2.51743,-38917.6,1.49966,0.3822
2115001,2,-2.74713,-38916.2,0.751884,0.365
2120001,0,-2.08596,-38918.1,1.11548,0.39
2125001,1,-1.02464,-38918.6,1.82901,0.343
2130001,1,-2.96183,-38919.3,4.15604,0.2748
2135001,0,-1.59209,-38918.2,0.490275,0.3592
2140001,0,-1.85574,-38918.3,0.882519,0.3844
2145001,1,-5.70811,-38911.4,0.125837,0.4048
2150001,0,-2.40551,-38918,1.3456,0.3346
2155001,0,-1.23687,-38917.5,0.226361,0.2962
2160001,0,-2.35512,-38918.5,1.37537,0.382
2165001,0,-1.21228,-38917.7,0.165155,0.3458
2170001,0,-1.39756,-38917.5,0.332677,0.33
2175001,0,-2.17714,-38918.3,1.1076,0.3608
2180001,1,0.823941,-38917.9,0.0605078,0.408
2185001,1,-0.770574,-38917.3,3.13758,0.339
2190001,0,-1.191,-38918.2,0.249169,0.317
2195001,0,-1.77257,-38923.2,0.782371,0.354
2200001,0,-2.70785,-38918.5,1.76403,0.362
2205001,0,-3.34792,-38918.8,2.32347,0.395
2210001,0,-1.92623,-38917.6,1.01567,0.3244
2215001,0,-1.6916,-38918.3,0.814055,0.3696
2220001,0,-2.66506,-38917.5,1.71326,0.3694
2225001,0,-0.90455,-38917.9,0.0196476,0.3808
2230001,0,-1.02262,-38918.3,0.0435783,0.3566
2235001,0,-1.0271,-38919,0.106,0.315
2240001,1,0.608417,-38917.8,1.65855,0.3778
2245001,0,-1.20268,-38918.5,0.184667,0.3694
2250001,3,2.8795,-38918.5,0.160183,0.4112
2255001,0,-3.05285,-38917.6,2.12559,0.3888
2260001,0,-2.62116,-38918,1.61233,0.3184
2265001,0,-1.39604,-38917.9,0.417633,0.3108
2270001,0,-1.68453,-38917.5,0.7572,0.3424
2275001,2,0.0169089,-38917.7,0.442019,0.3658
2280001,0,-1.35962,-38917.9,0.403256,0.3644
2285001,1,-0.531784,-38919.3,0.758951,0.322
2290001,1,1.76053,-38917.2,0.385043,0.4444
2295001,1,1.87748,-38918.1,0.138064,0.365
2300001,0,-2.52044,-38919.7,1.38806,0.3768
2305001,0,-2.76306,-38918,1.68316,0.3414
2310001,0,-1.42717,-38917.6,0.279971,0.4488
2315001,0,-2.34765,-38917.9,1.19489,0.317
2320001,3,1.84054,-38919,2.32118,0.3504
2325001,0,-1.46477,-38917.8,0.357425,0.3472
2330001,0,-3.52428,-38918.4,2.4036,0.4
2335001,1,-1.35175,-38918.3,0.736667,0.3546
2340001,1,1.09875,-38918,0.249536,0.3514
2345001,1,0.936785,-38915.8,0.235121,0.331
2350001,0,-3.57196,-38918.2,2.46609,0.3434
2355001,1,1.59005,-38918,0.655624,0.325
2360001,1,-3.3246,-38918.3,0.293242,0.387
2365001,1,1.30633,-38918.4,0.520888,0.312
2370001,0,-1.82004,-38918.5,0.589917,0.3252
2375001,0,-2.39958,-38918.2,1.11095,0.2952
2380001,0,-1.44257,-38918.1,0.269141,0.2786
2385001,0,-1.2981,-38918.1,0.0566355,0.2428
2390001,0,-1.56458,-38918.2,0.399434,0.329
