generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
265001,28551,31912,16.5324,0.00107768,-2.35557e-05,0.000718798,0
265001,19499,28795,17.1761,0.000161134,1.51186e-05,0.000105812,0
265001,30165,31194,1589.34,0.00103324,-4.228e-05,0.000441375,0
265001,31848,33789,1.21678,0.000356596,1.04072e-06,0.000275287,0
270001,28551,31848,0,0.000194455,0.520708,0.000373982,0
270001,28551,31912,15.5998,0.00111788,-2.35557e-05,0.000728085,0
270001,19499,28795,17.1761,0.000307024,1.51186e-05,0.000303283,0
270001,30165,32348,1517.46,0.0010655,-4.228e-05,0.000450879,0
270001,31848,33789,8.41103,0.000377627,1.04072e-06,0.000329179,0
275001,28551,31848,0,1.57767e-05,0.57585,0.000612343,0
275001,28551,31912,16.1333,0.00107883,-2.35557e-05,0.000709894,0
275001,19499,28795,17.9119,0.000248506,1.51186e-05,0.000256037,0
275001,34402,30641,20366,0.000646923,-1.80574e-05,0.00104757,0
275001,30165,32348,1432.23,0.00106764,-4.228e-05,0.000452008,0
275001,31848,33789,0.935836,0.000393005,1.04072e-06,0.000339645,0
280001,28551,31848,0,0.00108474,0.374941,2.59274e-05,0
280001,28551,31912,16.1333,0.0010716,-2.35557e-05,0.000665113,0
280001,19499,28795,17.9119,0.000222625,1.51186e-05,0.000210379,0
280001,30165,32348,1486.26,0.00107294,-4.228e-05,0.000449341,0
280001,31848,33789,6.01833,0.000416439,1.04072e-06,0.000371567,0
285001,28551,31848,0,0.000364042,0.480593,0.000181299,0
285001,28551,31912,15.6252,0.00102712,-2.35557e-05,0.000677353,0
285001,19499,28795,17.9119,0.000385027,1.51186e-05,0.000430404,0
285001,30165,31194,1640.49,0.00105705,-4.228e-05,0.000453646,0
285001,31848,33789,3.86796,0.000402583,1.04072e-06,0.000375423,0
290001,28551,31848,0,5.44249e-05,0.52438,0.000136267,0
290001,28551,31912,15.6252,0.000980925,-2.35557e-05,0.000627768,0
290001,19499,28795,17.9119,0.000293263,1.51186e-05,0.000314781,0
290001,30165,27271,666.643,0.00106192,-4.228e-05,0.000438159,0
290001,31848,33789,3.79288,0.000405415,1.04072e-06,0.000363724,0
295001,28551,31848,0,2.10453e-05,0.54029,0.000265944,0
295001,28551,31912,15.6252,0.000921841,-2.35557e-05,0.000636698,0
295001,19499,28795,18.9186,0.000354713,1.51186e-05,0.000430291,0
295001,30165,32348,1545.44,0.00103371,-4.228e-05,0.000439434,0
295001,31848,33789,3.79288,0.000371255,1.04072e-06,0.00031983,0
300001,28551,31848,0,6.58193e-05,0.224117,9.22259e-05,0
300001,28551,31912,35.2117,0.00105242,-2.35557e-05,0.000712941,0
300001,19499,28795,29.1907,0.000261061,1.51186e-05,0.000227786,0
300001,30165,31194,1576.92,0.00105347,-4.228e-05,0.000444422,0
300001,31848,33789,3.79288,0.000367746,1.04072e-06,0.000308619,0
305001,28551,31848,0,0.00033708,0.238127,0.000914015,0
305001,28551,31912,28.2522,0.00106997,-2.35557e-05,0.000727053,0
305001,19499,28795,30.6465,0.000219398,1.51186e-05,0.000233552,0
305001,30165,25294,2071.21,0.00102709,-4.228e-05,0.000440549,0
305001,31848,33789,0.402092,0.000415766,1.04072e-06,0.000375673,0
310001,28551,31848,0,0.000364487,0.18365,0.000284818,0
310001,28551,31912,32.786,0.00117909,-2.35557e-05,0.000722265,0
310001,19499,28795,36.9661,0.00020606,1.51186e-05,0.000166652,0
310001,30165,25294,2419.35,0.00102003,-4.228e-05,0.000446939,0
310001,31848,33789,0.402092,0.000422127,1.04072e-06,0.000383664,0
315001,28551,31848,0,3.28634e-05,0.383885,0.000112211,0
315001,28551,31912,24.5256,0.00120429,-2.35557e-05,0.00076636,0
315001,19499,28795,25.0257,0.000453428,1.51186e-05,0.000592714,0
315001,30165,32348,1542.98,0.00106252,-4.228e-05,0.000457903,0
315001,31848,33789,3.14519,0.000391331,1.04072e-06,0.000318745,0
320001,28551,31848,0,0.000380304,0.272603,0.000175797,0
320001,28551,31912,20.5811,0.00111825,-2.35557e-05,0.000719683,0
320001,19499,28795,27.2142,0.000334686,1.51186e-05,0.000389904,0
320001,30165,32348,1482.61,0.00104295,-4.228e-05,0.000443065,0
320001,31848,33789,3.14519,0.00038245,1.04072e-06,0.000335234,0
325001,28551,31848,0,0.000253504,0.100599,0.000663636,0
325001,28551,31912,47.178,0.000991575,-2.35557e-05,0.000641174,0
325001,19499,28795,21.7472,0.000237896,1.51186e-05,8.80629e-05,0
325001,30165,25294,1834.45,0.00105876,-4.228e-05,0.000446075,0
325001,31848,33789,2.24222,0.00037246,1.04072e-06,0.000302086,0
330001,28551,31848,0,0.00019928,0.25689,5.24397e-05,0
330001,28551,31912,22.5701,0.000966296,-2.35557e-05,0.000647513,0
330001,19499,28795,25.1525,0.000170961,1.51186e-05,0.000173122,0
330001,30165,32348,1523.05,0.00103837,-4.228e-05,0.00044097,0
330001,31848,33789,8.57617,0.000395456,1.04072e-06,0.000356332,0
335001,28551,31848,0,0.00044818,0.312682,0.00064189,0
335001,28551,31912,19.7539,0.000947949,-2.35557e-05,0.000585927,0
335001,34423,34195,29240.6,0.000864415,0.00178499,7.5327e-05,0
335001,19499,28795,15.7055,0.00024958,1.51186e-05,0.000259135,0
335001,22308,31353,23535.3,0.00095832,-4.26592e-06,0.00091229,0
335001,33405,34015,29242.6,0.000143883,0.00219014,0.000104918,0
335001,30165,32348,1517.45,0.00104753,-4.228e-05,0.000433555,0
335001,31848,33789,8.57617,0.000442882,1.04072e-06,0.000403034,0
340001,28551,31848,0,0.00068084,0.374962,2.5496e-05,0
340001,28551,31912,19.7539,0.000971733,-2.35557e-05,0.000624607,0
340001,19499,28795,18.0944,0.00023419,1.51186e-05,0.000185887,0
340001,31194,31638,3733.48,0.00224574,-1.85304e-05,0.0017679,0
340001,30165,31194,1616.62,0.00100784,-4.228e-05,0.000423117,0
340001,31848,33789,8.57617,0.00044728,1.04072e-06,0.000394566,0
345001,28551,31848,0,0.00027751,0.445017,0.000229895,0
345001,28551,31912,16.0287,0.00116315,-2.35557e-05,0.000734374,0
345001,19499,28795,18.0944,0.000393195,1.51186e-05,0.000495885,0
345001,33628,34350,27639.6,0.000189344,-3.2052e-06,0.000113229,0
345001,30165,25294,1928.48,0.00100379,-4.228e-05,0.000426651,0
345001,31848,33789,3.01795,0.000424051,1.04072e-06,0.000378412,0
350001,28551,31848,0,0.000245119,0.368726,0.000508206,0
350001,28551,31912,21.4462,0.00108996,-2.35557e-05,0.000722576,0
350001,19499,28795,20.5045,0.000299627,1.51186e-05,0.000343197,0
