generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1,1,2,0,0.032,0,0.005,0
5001,1,2,0,0.0515055,-2.98734e-05,0.000456946,0
10001,1,2,0,0.0520213,-2.98734e-05,0.00314556,0
10001,3,NA,180.289,0.0227464,-0.0531709,0.512744,0
10001,4138,9598,195.046,0.102067,0.017253,0.172409,0
15001,1,2,0,0.0525444,-2.98734e-05,0.00342514,0
15001,1477,NA,183.114,0.0152833,0.0873374,0.1833,0
20001,1,2,0,0.0496091,0.000141258,0.00185775,0
20001,3148,NA,193.895,0.0566568,0.0665581,0.282622,0
20001,4755,8024,190.744,0.446352,-0.00399781,0.0298621,0
20001,2260,NA,194.295,0.17901,0.0107987,0.015357,0
25001,1,2,0,0.0503905,0.000141258,0.00191232,0
30001,1,2,0,0.052056,0.000141258,0.00517699,0
35001,1,2,0,0.0496389,0.000141258,0.00109472,0
35001,742,8345,191.849,0.0574136,-0.00855552,0.258501,0
40001,1,2,0,0.0513083,0.000141258,0.00362501,0
40001,356,NA,187.376,0.0651319,0.057465,0.299614,0
45001,1,2,0,0.0499976,0.000141258,0.00111176,0
50001,1,2,0,0.0501466,0.000141258,0.00138221,0
55001,1,2,0,0.0508711,0.000128433,0.00403893,0
60001,1,2,0,0.050172,0.000128433,0.00210895,0
65001,1,2,0,0.0523455,0.000128433,0.00628037,0
70001,1,2,0,0.0499249,0.000128433,0.0024878,0
70001,127,NA,175.311,0.0777501,0.000540109,0.221719,0
75001,1,2,0,0.0489888,0.000101831,0.000879551,0
80001,1,2,0,0.0496724,0.000101831,0.00129304,0
80001,377,NA,176.793,0.0465742,0.0334155,0.0625799,0
80001,7593,8952,193.57,0.181707,0.149097,0.277779,0
85001,1,2,0,0.0504029,0.000101831,0.00193789,0
90001,1,2,0,0.0503749,0.000101831,0.00309764,0
90001,8,NA,154.351,0.19217,-0.0484079,0.145505,0
90001,87,6779,182.458,0.227502,-0.0267765,0.303337,0
95001,1,2,0,0.0494083,0.000101831,0.0010726,0
95001,516,7477,188.234,0.363685,-0.0468771,0.199446,0
100001,1,2,0,0.0485789,0.000315596,0.00104324,0
100001,277,NA,176.73,0.255187,-0.122533,0.352334,0
105001,1,2,0,0.0498038,0.000315596,0.00492854,0
105001,3535,6743,185.065,0.158695,0.109232,0.115142,0
110001,1,2,0,0.0480103,0.000315596,0.00217748,0
115001,1,2,0,0.04742,0.000315596,0.00161576,0
115001,6225,NA,192.077,0.252211,-0.0710751,0.131469,0
120001,1,2,0,0.050305,9.44484e-05,0.00163592,0
120001,1034,2755,169.65,0.10561,-0.00501607,0.0640727,0
125001,1,2,0,0.051022,9.44484e-05,0.00344627,0
125001,3,NA,81.7114,0.125976,-0.110357,0.0180547,0
130001,1,2,0,0.0500755,9.44484e-05,0.00264144,0
135001,1,2,0,0.050045,9.44484e-05,0.0013238,0
140001,1,2,0,0.0507239,9.44484e-05,0.00252262,0
145001,1,2,0,0.0495242,9.44484e-05,0.000615143,0
150001,1,2,0,0.0507283,9.44484e-05,0.00142485,0
155001,1,2,0,0.0501004,9.44484e-05,0.00170324,0
160001,1,2,0,0.0500868,9.44484e-05,0.0010543,0
165001,1,2,0,0.0490797,7.50787e-05,0.000420187,0
170001,1,2,0,0.0513766,6.66972e-05,0.0031905,0
175001,1,2,0,0.0490876,0.000143262,0.00142896,0
180001,1,2,0,0.0501533,0.000143262,0.00314912,0
180001,2276,7595,190.427,0.0205034,-0.121788,0.107826,0
180001,3814,NA,187.995,0.0701452,0.0428827,0.114113,0
185001,1,2,0,0.0490924,0.000143262,0.00146415,0
185001,287,NA,184.295,0.0155642,-0.0143549,0.173666,0
190001,1,2,0,0.0494003,0.000143262,0.00094241,0
195001,1,2,0,0.0504773,0.000143262,0.00372026,0
200001,1,2,0,0.0507692,0.000143262,0.00430648,0
205001,1,2,0,0.0492467,0.000143262,0.00149127,0
210001,1,2,0,0.0492834,0.000159197,0.00200117,0
215001,1,2,0,0.0498099,0.000159197,0.00367416,0
220001,1,2,0,0.0516274,4.92392e-05,0.00484496,0
225001,1,2,0,0.0472811,0.000214329,0.000492039,0
230001,1,2,0,0.0487688,0.000214329,0.00228469,0
235001,1,2,0,0.0483073,0.000214329,0.00131107,0
240001,1,2,0,0.0479001,0.000214329,0.000731602,0
240001,979,8773,164.268,0.294077,0.00891988,0.270472,0
245001,1,2,0,0.0472386,0.000348457,9.93133e-05,0
245001,3701,NA,192.629,0.132312,-0.073177,0.0300499,0
245001,1290,9807,186.382,0.152047,0.110811,0.369177,0
250001,1,2,0,0.0474453,0.000319087,0.00174974,0
255001,1,2,0,0.0481987,0.000319087,0.00239953,0
260001,1,2,0,0.0485304,0.000319087,0.00330745,0
265001,1,2,0,0.0487716,0.000330563,0.00391367,0
270001,1,2,0,0.0473454,0.000330563,0.00121533,0
270001,1964,NA,195.387,0.0557984,-0.122185,0.359392,0
270001,583,9274,180.663,0.121533,-0.0380954,0.0662154,0
