generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1350001,0,-2.22523,-38918.2,1.12423,0.3366
1355001,1,1.80193,-38915.3,0.22867,0.3562
1360001,1,-2.37833,-38916.8,2.74943,0.3488
1365001,1,1.20841,-38917.8,0.887028,0.2824
1370001,0,-1.41772,-38917.5,0.368132,0.3248
1375001,2,-7.86857,-38919.2,0.461499,0.3938
1380001,0,-2.65203,-38917.6,1.5736,0.3346
1385001,2,1.96432,-38918.2,0.203132,0.3608
1390001,1,0.195494,-38917.9,1.22613,0.2934
1395001,0,-1.41468,-38918.5,0.44371,0.3872
1400001,0,-1.46954,-38919.2,0.32286,0.4016
1405001,0,-1.97267,-38917.7,0.893227,0.2818
1410001,1,-0.939234,-38919.2,0.14698,0.326
1415001,0,-1.11636,-38917.5,0.0768324,0.348
1420001,0,-1.19163,-38919,0.0805353,0.405
1425001,0,-6.6604,-38918.4,5.55982,0.284
1430001,0,-1.2673,-38918.5,0.197453,0.3486
1435001,2,1.77133,-38912.6,1.71054,0.401
1440001,1,0.481166,-38918.2,1.7189,0.3476
1445001,1,-1.10049,-38916.6,0.527298,0.3308
1450001,0,-1.30835,-38918.8,0.272337,0.3798
1455001,0,-2.99891,-38917.5,2.00162,0.2808
1460001,0,-1.16416,-38918,0.216429,0.4224
1465001,0,-0.9986,-38917.6,0.00436785,0.4082
1470001,0,-1.56831,-38917.9,0.565323,0.3992
1475001,0,-0.957174,-38919.4,0.00218051,0.333
1480001,1,0.435597,-38917.9,2.07162,0.3322
1485001,0,-3.0135,-38917.7,1.9693,0.3416
1490001,0,-3.1724,-38917.9,2.2316,0.3876
1495001,0,-4.02538,-38917.6,2.99941,0.3302
1500001,1,1.45178,-38920,0.0305753,0.356
1505001,0,-1.13658,-38917.9,0.127783,0.3594
1510001,0,-2.02718,-38918.9,0.893654,0.3452
1515001,1,-6.72925,-38913.7,3.36232,0.3062
1520001,0,-2.85029,-38917.9,1.78108,0.3622
1525001,0,-2.4799,-38918.8,1.44865,0.3148
1530001,0,-5.75707,-38918.6,4.54567,0.3798
1535001,0,-1.11179,-38918.7,0.0832439,0.3592
1540001,0,-2.2509,-38917.7,1.14352,0.4316
1545001,0,-1.43344,-38919.5,0.240408,0.3412
1550001,0,-4.81153,-38917.6,3.66976,0.3498
1555001,1,1.11183,-38918.8,0.896771,0.3166
1560001,0,-2.6026,-38917.6,1.43743,0.3682
1565001,0,-2.77561,-38918.1,1.61159,0.355
1570001,1,-1.96562,-38918.2,2.83291,0.3402
1575001,1,-0.392838,-38918.8,0.56676,0.3126
1580001,0,-1.50512,-38918.2,0.33807,0.3522
1585001,0,-1.69014,-38918.8,0.513185,0.3918
1590001,2,0.183802,-38919.1,0.703827,0.296
1595001,1,-0.528839,-38917.9,2.83998,0.3854
1600001,0,-2.87326,-38918,1.61415,0.443
1605001,1,-1.37697,-38917.6,0.920323,0.322
1610001,0,-4.84766,-38919.6,3.77324,0.311
1615001,1,-1.268,-38918.7,2.72719,0.271
1620001,0,-3.98697,-38919.3,2.83084,0.4012
1625001,1,-0.776046,-38919.2,0.884024,0.3176
1630001,1,0.137366,-38917.2,1.65457,0.3268
1635001,0,-2.90545,-38918.6,1.69168,0.3748
1640001,0,-4.81926,-38919.4,3.75621,0.2938
1645001,0,-1.76483,-38917.7,0.583803,0.27
1650001,1,-1.03408,-38918.7,1.0705,0.378
1655001,2,-2.50893,-38919.8,2.7823,0.2706
1660001,0,-1.76657,-38918,0.585831,0.3202
1665001,1,-2.2077,-38917,0.60729,0.3996
1670001,0,-2.20675,-38919.6,1.01252,0.302
1675001,0,-1.6839,-38918.3,0.55467,0.3288
1680001,0,-1.59568,-38918.2,0.384385,0.3172
1685001,1,-2.14781,-38920.1,0.773866,0.2906
1690001,0,-1.83754,-38919.6,0.717173,0.3134
1695001,0,-1.38942,-38918.2,0.346481,0.3094
1700001,2,-0.21689,-38909.7,0.811968,0.2724
1705001,2,1.94942,-38912.5,1.51533,0.5044
1710001,1,-2.60542,-38910.8,3.31973,0.4696
1715001,1,-4.40574,-38914.2,2.80871,0.4372
1720001,0,-1.40077,-38918.1,0.174091,0.326
1725001,2,0.49476,-38914.4,1.16104,0.3508
1730001,2,0.768074,-38918.4,0.597437,0.3296
1735001,0,-1.45027,-38918,0.365321,0.2968
1740001,0,-1.49377,-38918.6,0.437012,0.3952
1745001,0,-1.45043,-38918.6,0.276689,0.3656
1750001,0,-2.54697,-38918.5,1.35625,0.2642
1755001,1,-0.601129,-38920.3,0.431914,0.3352
1760001,2,2.9877,-38915.9,0.340099,0.3342
1765001,0,-1.19711,-38919.2,0.0575046,0.3668
1770001,0,-2.69301,-38919.9,1.74014,0.337
1775001,0,-2.34893,-38920,1.15007,0.3356
1780001,0,-1.12414,-38918.1,0.0195576,0.4062
1785001,0,-2.32127,-38917.7,1.23413,0.4178
1790001,0,-2.18679,-38918.2,1.03968,0.2772
1795001,0,-2.22405,-38917.8,1.18587,0.3394
1800001,1,-0.212441,-38917.6,1.75586,0.3196
1805001,0,-1.8657,-38918.1,0.715594,0.3534
1810001,0,-3.47889,-38918.5,2.45697,0.3152
1815001,1,0.518336,-38922.4,0.786274,0.3634
1820001,0,-1.83841,-38917.7,0.707124,0.4434
1825001,0,-2.51667,-38918.2,1.34905,0.326
1830001,0,-1.14956,-38918.6,0.147218,0.3588
1835001,0,-1.3291,-38917.6,0.227013,0.3534
1840001,0,-1.36148,-38917.5,0.292912,0.4208
1845001,0,-1.11169,-38918.6,0.131453,0.3662
1850001,0,-1.57288,-38917.6,0.490623,0.2934
1855001,0,-1.43314,-38918.1,0.343016,0.3562
1860001,0,-1.40516,-38919.1,0.403516,0.4158
1865001,0,-1.51811,-38918.2,0.370426,0.3202
1870001,0,-1.93372,-38917.6,0.815334,0.3268
1875001,2,2.45046,-38916.8,0.0151907,0.3706
1880001,0,-1.44858,-38918.5,0.252975,0.3518
1885001,0,-1.66161,-38921.8,0.61732,0.3038
1890001,0,-2.06859,-38917.6,0.915812,0.4494
1895001,0,-1.25117,-38917.7,0.0695048,0.295
1900001,1,0.955482,-38919.6,0.223481,0.3992
1905001,0,-1.47434,-38917.5,0.381731,0.2804
1910001,0,-2.65855,-38918.5,1.48122,0.3234
1915001,0,-1.93345,-38917.9,0.796927,0.3228
1920001,2,-3.75386,-38916.3,1.91558,0.3522
1925001,0,-2.71312,-38919.3,1.70173,0.3482
1930001,1,1.56104,-38915.2,0.654929,0.4682
1935001,0,-1.08979,-38918.1,0.11122,0.3624
1940001,0,-2.8507,-38918.1,1.81202,0.3454
1945001,1,-2.82211,-38916.6,2.85466,0.3024
1950001,1,-0.380718,-38912.1,1.43716,0.3468
1955001,1,-8.20681,-38910.8,4.64094,0.5002
1960001,0,-1.79521,-38917.6,0.745347,0.4326
1965001,1,-0.589215,-38916,0.435088,0.293
1970001,0,-1.13271,-38918.2,0.120826,0.3392
1975001,1,0.119966,-38917.5,0.247983,0.2882
1980001,0,-4.95445,-38917.7,3.98494,0.3906
1985001,0,-2.47317,-38918.8,1.44306,0.2832
1990001,0,-3.81629,-38920.1,2.73831,0.3244
1995001,0,-2.33079,-38918,1.31055,0.3138
2000001,0,-1.2698,-38917.6,0.277055,0.3678
2005001,1,1.51208,-38920.8,0.568678,0.3384
2010001,0,-2.95209,-38918.5,2.03158,0.4162
2015001,0,-2.96032,-38917.6,1.95188,0.3356
2020001,1,1.4147,-38916.7,0.299628,0.4024
2025001,0,-1.29121,-38918.4,0.387183,0.4082
2030001,0,-1.38929,-38917.5,0.475475,0.4212
2035001,0,-1.35992,-38918.8,0.466221,0.37
2040001,0,-3.14574,-38918.5,2.17721,0.332
2045001,2,0.495379,-38919.6,2.45794,0.4368
2050001,0,-1.1064,-38918.4,0.25043,0.3902
2055001,0,-2.00622,-38917.6,1.09431,0.343
2060001,0,-3.97916,-38918,2.96459,0.27
2065001,2,4.56359,-38917.9,0.10704,0.3474
2070001,1,-0.76456,-38919,0.909614,0.318
2075001,1,1.84226,-38917.6,0.479907,0.3518
2080001,1,-0.281463,-38919,0.478116,0.4606
2085001,1,-2.96131,-38914.8,2.23524,0.4046
2090001,1,0.36894,-38915.5,1.37604,0.371
2095001,1,-1.25271,-38918,0.320275,0.3242
2100001,0,-1.62017,-38917.8,0.6327,0.3624
2105001,1,-1.60476,-38919.2,0.589608,0.3502
2110001,0,-2.54643,-38917.6,1.58046,0.3648
2115001,1,-1.43417,-38918.3,0.450911,0.3888
2120001,0,-1.19424,-38920.1,0.217555,0.3322
2125001,0,-1.06105,-38917.8,0.0636512,0.3704
2130001,2,3.6622,-38915,0.0164377,0.3812
2135001,0,-1.34471,-38917.6,0.471813,0.4332
2140001,0,-1.50413,-38918,0.58447,0.3696
2145001,0,-1.9436,-38918.3,0.96294,0.4042
2150001,2,4.52263,-38913.2,0.28696,0.45
2155001,0,-3.25464,-38918.1,2.33776,0.3716
2160001,3,2.62736,-38919.1,2.01448,0.347
2165001,1,-0.956428,-38919.5,0.730965,0.3908
2170001,0,-3.05449,-38918.6,2.08205,0.3656
2175001,1,0.0348217,-38920.1,1.79427,0.3866
2180001,0,-0.888493,-38919,0.000872949,0.4304
2185001,0,-3.0553,-38917.7,2.143,0.3038
2190001,0,-1.76229,-38920.5,0.734689,0.3848
2195001,1,-0.570261,-38917.3,1.06073,0.3398
2200001,1,0.641396,-38917,0.224856,0.3388
2205001,0,-1.00458,-38917.5,0.109539,0.3686
2210001,0,-1.5433,-38917.6,0.664668,0.3822
2215001,0,-1.92015,-38920.2,0.916038,0.343
2220001,0,-1.07811,-38917.6,0.170482,0.3906
2225001,0,-2.9551,-38917.9,1.95859,0.3432
2230001,0,-1.30103,-38917.5,0.340461,0.3606
2235001,1,2.38641,-38918.9,0.158437,0.3982
2240001,0,-1.07393,-38918.7,0.141205,0.4114
2245001,0,-1.49916,-38918.7,0.578846,0.406
2250001,2,-0.6423,-38916.7,1.22522,0.3776
2255001,1,0.448648,-38917.9,0.119961,0.3696
2260001,1,2.00691,-38917.8,0.359288,0.3348
2265001,0,-3.09898,-38917.7,2.05053,0.3012
2270001,0,-1.47894,-38918,0.448594,0.2968
2275001,0,-1.7118,-38917.7,0.654438,0.4052
2280001,0,-2.89186,-38917.8,1.88901,0.3242
2285001,1,-0.91283,-38913.1,0.560737,0.4322
2290001,0,-4.46286,-38917.5,3.50648,0.442
2295001,0,-2.49884,-38918,1.5226,0.396
2300001,1,-0.994231,-38911.3,0.0785912,0.485
2305001,1,1.04775,-38917.7,0.986042,0.5126
2310001,1,1.26189,-38917.4,0.236347,0.3922
2315001,0,-1.38151,-38917.6,0.355421,0.3964
2320001,1,-0.34427,-38918.3,0.884988,0.2802
2325001,0,-2.75882,-38918.1,1.70807,0.3148
2330001,1,-0.0699596,-38918.3,2.00149,0.3744
2335001,0,-1.18965,-38919.3,0.0760503,0.3192
2340001,1,1.46067,-38917,0.388191,0.409
2345001,0,-1.19102,-38918.7,0.167321,0.37
2350001,1,0.266187,-38919.8,1.35967,0.3058
2355001,0,-1.58599,-38917.9,0.441731,0.3166
2360001,0,-1.12843,-38917.6,0.0644049,0.282
2365001,0,-4.90475,-38918.8,3.73232,0.338
2370001,0,-1.9249,-38917.9,0.782975,0.4332
2375001,1,-4.02643,-38917,3.7617,0.3714
2380001,0,-1.40711,-38917.7,0.299281,0.3848
2385001,0,-1.51914,-38918.3,0.36111,0.3196
2390001,0,-1.93593,-38917.7,0.826458,0.364
2395001,2,2.7846,-38911.8,0.601161,0.3696
2400001,2,3.97521,-38917,0.294784,0.4716
2405001,0,-1.76911,-38917.6,0.726011,0.3816
2410001,0,-1.21942,-38917.6,0.151651,0.2908
2415001,1,0.358234,-38919.5,1.79462,0.3786
2420001,2,2.28256,-38918.5,0.159849,0.3826
2425001,0,-1.88056,-38919.4,0.69721,0.4242
2430001,0,-1.44446,-38917.8,0.376498,0.3188
2435001,0,-2.89221,-38919,1.82669,0.2874
2440001,1,1.9339,-38916.9,0.531257,0.383
2445001,0,-1.62143,-38918,0.43113,0.3388
2450001,0,-3.09375,-38917.7,1.95122,0.351
2455001,0,-3.90585,-38917.8,2.71622,0.328
2460001,2,0.452957,-38920,1.28833,0.3034
2465001,1,0.420843,-38921.3,0.499476,0.3242
2470001,0,-1.50229,-38917.7,0.355346,0.3224
2475001,0,-1.53988,-38918.5,0.422069,0.4132
2480001,0,-4.06781,-38917.7,2.91017,0.328
2485001,2,4.09437,-38916.8,0.206113,0.302
2490001,2,-0.519845,-38913.5,0.933359,0.3502
2495001,1,1.00329,-38918,0.465504,0.3544
2500001,0,-1.44167,-38918.9,0.292309,0.3874
2505001,0,-2.14253,-38918.4,1.09836,0.367
2510001,1,-0.991289,-38919.1,1.95575,0.3772
2515001,1,0.543274,-38916.6,0.379969,0.3958
2520001,0,-2.62635,-38920.5,1.56174,0.3426
2525001,0,-1.64102,-38917.6,0.549816,0.3318
2530001,0,-1.26856,-38917.7,0.19341,0.3252
2535001,0,-4.50223,-38919,3.4822,0.338
2540001,1,0.155825,-38914.5,0.778623,0.3246
2545001,1,1.47832,-38918.1,0.492555,0.3204
2550001,0,-1.2952,-38917.7,0.141255,0.3518
2555001,0,-1.19493,-38917.6,0.0906518,0.4108
2560001,1,0.745228,-38915.4,0.694324,0.4366
2565001,1,-0.355526,-38917.6,0.146157,0.3576
2570001,1,1.27005,-38920.2,0.124842,0.4138
