generation,N_shifts,eventRate
5090001,0,0.0930059
5095001,3,1.53922
5100001,4,0.169159
5105001,1,4.13984
5110001,1,0.478814
5115001,0,0.42199
5120001,0,0.165905
5125001,4,2.51032
5130001,0,0.280227
5135001,0,0.181114
5140001,0,1.30679
5145001,0,0.0565316
5150001,4,2.33707
5155001,0,1.14674
5160001,0,0.301661
5165001,0,0.184732
5170001,0,0.124854
5175001,0,0.241432
5180001,0,0.185324
5185001,0,0.57217
5190001,2,1.34013
5195001,0,3.59325
5200001,0,0.42194
5205001,0,0.763148
5210001,1,0.0986824
5215001,1,1.65261
5220001,1,0.774191
5225001,1,2.74531
5230001,0,0.0631641
5235001,1,0.352269
5240001,2,5.10376
5245001,0,0.458789
5250001,0,0.341512
5255001,3,2.8697
5260001,0,0.168164
5265001,3,0.0449526
5270001,1,0.730361
5275001,0,0.904921
5280001,2,2.61372
5285001,2,0.847918
5290001,2,1.07113
5295001,0,0.0261115
5300001,0,1.12312
5305001,0,0.056352
5310001,2,1.34654
5315001,1,0.603525
5320001,2,0.760474
5325001,2,6.97248
5330001,0,0.76338
5335001,1,0.820063
5340001,0,0.320665
5345001,2,0.897737
5350001,1,1.10638
5355001,1,0.682567
5360001,0,1.36939
5365001,3,0.273971
5370001,1,0.573727
5375001,0,0.323949
5380001,0,1.39361
5385001,0,2.61216
5390001,0,0.274112
5395001,2,1.09866
5400001,4,1.90498
5405001,1,1.12235
5410001,3,1.98628
5415001,1,0.221539
5420001,2,2.13833
5425001,1,2.36569
5430001,2,2.0201
5435001,0,0.627517
5440001,0,0.599215
5445001,4,0.15927
5450001,0,0.0480249
5455001,4,0.678376
5460001,0,0.21885
5465001,0,1.75014
5470001,1,0.531955
5475001,3,1.33173
5480001,3,0.212312
5485001,1,0.186095
5490001,1,1.10465
5495001,1,0.376635
5500001,0,0.851808
5505001,2,1.95149
5510001,3,3.70079
5515001,2,3.08495
5520001,2,2.50414
5525001,0,0.294008
5530001,2,1.48531
5535001,3,2.77517
5540001,4,2.01872
5545001,1,1.1854
5550001,1,1.05652
5555001,0,1.12055
5560001,2,0.152681
5565001,1,0.135967
5570001,1,1.60049
5575001,0,0.189988
5580001,0,0.851923
5585001,1,0.871742
5590001,1,0.0254163
5595001,0,0.289007
5600001,1,1.00763
5605001,2,0.475467
5610001,0,0.76796
5615001,0,0.261571
5620001,1,1.61068
5625001,2,0.538419
5630001,1,3.14039
5635001,1,1.04288
5640001,2,0.194947
5645001,2,2.29634
5650001,0,0.464411
5655001,0,1.47616
5660001,0,0.937617
5665001,0,0.0362161
5670001,0,0.560545
5675001,0,0.113471
5680001,1,0.96107
5685001,2,0.557182
5690001,4,1.69853
5695001,1,1.30683
5700001,0,1.30883
5705001,0,1.4788
5710001,2,0.508364
5715001,1,0.577687
5720001,2,0.120255
5725001,0,0.175333
5730001,3,2.64996
5735001,2,0.483077
5740001,0,1.03581
5745001,0,3.33871
5750001,0,0.253008
5755001,2,0.78628
5760001,1,0.948672
5765001,0,0.428381
5770001,0,0.194218
5775001,3,1.11401
5780001,0,1.06995
5785001,1,0.69201
5790001,2,1.94413
5795001,3,0.795831
5800001,0,0.10131
5805001,1,1.33464
5810001,0,0.00469864
5815001,0,0.149762
5820001,0,0.0714154
5825001,2,2.64988
5830001,2,0.377324
5835001,0,0.543671
5840001,0,0.179117
5845001,2,1.90357
5850001,1,1.60242
5855001,0,0.482467
5860001,2,0.513451
5865001,0,0.425405
5870001,2,2.1849
5875001,0,0.286484
5880001,0,0.83479
5885001,1,4.68464
5890001,0,0.158113
5895001,0,1.87138
5900001,0,0.649902
5905001,2,2.64381
5910001,0,0.781686
5915001,1,0.526925
5920001,0,0.244403
5925001,2,0.543185
5930001,2,2.18775
5935001,1,0.894908
5940001,0,0.12141
5945001,2,2.63411
5950001,3,0.461732
5955001,0,1.00862
5960001,1,0.627701
5965001,0,0.890687
5970001,0,0.0963055
5975001,3,0.974084
5980001,2,0.765706
5985001,1,1.15192
5990001,2,1.89517
5995001,1,0.341128
6000001,2,3.65475
6005001,0,0.174123
6010001,2,1.08726
6015001,3,1.13482
6020001,0,1.69259
6025001,2,1.23188
6030001,2,4.00686
6035001,0,1.06493
6040001,0,0.920705
6045001,4,1.31721
6050001,0,0.0627095
6055001,0,1.51797
6060001,3,2.38459
6065001,1,0.32686
6070001,1,0.636426
6075001,1,1.38169
6080001,0,1.36785
6085001,1,0.321905
6090001,2,0.167783
6095001,1,1.72917
6100001,1,0.769894
6105001,3,1.63114
6110001,0,0.0247527
6115001,0,0.236052
6120001,1,0.210578
6125001,1,0.535912
6130001,0,0.270989
6135001,2,1.36501
6140001,1,1.13146
6145001,1,2.05514
6150001,3,0.178326
6155001,1,2.00385
6160001,0,1.60224
6165001,1,0.496296
6170001,1,0.16021
6175001,1,0.254649
6180001,2,0.531515
6185001,0,0.730049
6190001,0,0.563801
6195001,1,1.3887
6200001,2,3.66504
6205001,1,2.53357
6210001,1,0.413153
6215001,0,1.01171
6220001,2,1.21366
