generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1,0,-149.508,-509102,1,0
5001,31,377.651,-65907.1,2.84141,0.3938
10001,55,711.54,-61578.3,3.00494,0.381
15001,90,1214.78,-59119.6,0.405304,0.3856
20001,111,1528.23,-56717.7,0.211354,0.381
25001,132,1835.62,-55346.1,0.429727,0.4052
30001,150,2101.4,-53492.2,0.771507,0.3816
35001,168,2351.85,-51756.6,2.41064,0.382
40001,185,2588.17,-50059.8,0.884837,0.3866
45001,195,2722.26,-48727.4,0.280757,0.3854
50001,202,2823.27,-47294.7,0.787181,0.3804
55001,210,2931.45,-45979,1.33549,0.3736
60001,220,3090.51,-45346.3,2.14181,0.3694
65001,237,3350.45,-44296.8,0.0989258,0.3704
70001,247,3476.55,-43386.5,0.583138,0.3862
75001,258,3634.6,-42448.6,0.797236,0.3712
80001,266,3742.44,-41481.4,1.41525,0.3626
85001,278,3903.22,-40570.8,0.568548,0.3676
90001,283,3982.31,-39789.3,0.98632,0.374
95001,298,4215.55,-38747.7,0.413931,0.361
100001,310,4374.06,-37989.2,4.17657,0.3848
105001,313,4413.73,-37633.8,2.07754,0.3636
110001,321,4526.97,-37235.1,0.920213,0.3718
115001,327,4626.5,-36935.5,2.48579,0.3594
120001,337,4775.48,-36447.4,0.153214,0.3664
125001,343,4851.95,-35834.5,4.12605,0.3706
130001,349,4935.65,-35289.8,0.523236,0.3696
135001,353,4999.25,-34922.5,0.475302,0.3594
140001,352,4982.8,-34327.3,0.130914,0.3664
145001,351,4964.03,-34056,0.665149,0.3614
150001,356,5031.37,-33749,1.11664,0.3668
155001,357,5042.22,-33595.9,0.291915,0.3616
160001,363,5147.42,-33201.1,1.73473,0.3648
165001,365,5176.18,-32956.2,0.588511,0.3564
170001,364,5162.87,-32778.1,0.0969251,0.3602
175001,367,5218.79,-32433.1,1.52302,0.3532
180001,371,5272.38,-32081.4,0.157924,0.373
185001,373,5280.93,-31834.2,0.748183,0.3632
190001,378,5361.06,-31588.2,0.554267,0.3708
195001,379,5363.93,-31358.8,0.587164,0.3754
200001,383,5427.9,-31226.1,0.108637,0.3578
205001,385,5451.4,-31038.4,1.39659,0.3498
210001,385,5457.11,-30928.8,1.71351,0.3498
215001,387,5492.43,-30745.6,0.929323,0.3684
220001,388,5511.26,-30604.1,1.35168,0.3624
225001,391,5541.76,-30479.2,0.774648,0.3654
230001,392,5547.67,-30267.7,0.957869,0.3568
235001,393,5562.94,-30140.5,0.34925,0.352
240001,394,5574.99,-29981.6,0.853834,0.3768
245001,395,5581.63,-29886.8,0.198009,0.3698
250001,397,5611.93,-29741.2,0.0460017,0.3616
255001,398,5633.76,-29630.8,1.1191,0.3596
260001,400,5646.79,-29498.1,0.574783,0.3562
265001,401,5660.87,-29417.2,0.260992,0.3588
270001,400,5645.09,-29318.7,0.11413,0.365
275001,401,5669.54,-29277.8,0.102056,0.376
280001,400,5647.06,-29169.7,0.580054,0.3724
285001,399,5613.77,-29122.9,0.0019217,0.3586
290001,401,5641.88,-28970.9,2.63402,0.3586
295001,402,5662.46,-28882.1,1.85436,0.3656
300001,402,5640.68,-28818.5,3.32605,0.3554
305001,403,5681.32,-28780.5,1.04457,0.3576
310001,402,5663.06,-28701.3,2.68582,0.3582
315001,406,5729.77,-28590.6,0.359974,0.3558
320001,407,5733.94,-28561,1.25056,0.3528
325001,407,5745.06,-28450.8,0.508619,0.3698
330001,407,5747.62,-28430.1,4.15039,0.3544
335001,409,5802.32,-28324.8,0.449087,0.3538
340001,407,5762.86,-28286.8,0.644936,0.3592
345001,404,5724.18,-28282.6,2.74263,0.3662
350001,405,5723.54,-28247.5,3.38289,0.3606
355001,406,5767.36,-28136.1,0.616256,0.3698
360001,406,5759.11,-28068.5,1.41046,0.3676
365001,407,5774.11,-28034.4,1.2855,0.3578
370001,406,5752.07,-27996.8,1.29884,0.3572
375001,408,5796.14,-27939.3,0.660526,0.367
380001,409,5807.72,-27882.2,0.621202,0.3416
385001,409,5791.7,-27875.8,2.75676,0.3624
390001,408,5793.1,-27838.9,1.42721,0.3642
395001,408,5790.47,-27730.6,0.0323327,0.3602
400001,406,5754.88,-27710.5,1.36805,0.36
405001,407,5751.18,-27684.2,1.39302,0.3708
410001,407,5762.45,-27598.1,0.0840484,0.3696
415001,407,5777.54,-27562.8,0.700791,0.3484
420001,405,5739.88,-27543,1.32882,0.3558
425001,405,5744.94,-27527.7,2.90908,0.354
430001,405,5740.19,-27505,5.1011,0.3592
435001,405,5750.45,-27457.9,0.618921,0.3568
440001,405,5751.95,-27430.5,0.0967014,0.3534
445001,406,5756.83,-27423.3,0.299409,0.3496
450001,407,5770.98,-27389,0.917752,0.3592
455001,407,5782.25,-27371.9,2.13102,0.356
460001,406,5758.65,-27294.3,0.157293,0.345
465001,407,5777.65,-27250.1,0.942322,0.353
470001,407,5772.33,-27225.6,0.328729,0.3522
475001,407,5758.04,-27211.1,0.355498,0.3598
480001,407,5760.25,-27200,1.22017,0.3456
485001,407,5758.02,-27150.2,0.873335,0.3618
490001,409,5790.6,-27112,0.523179,0.355
495001,409,5795.56,-27112.7,0.886678,0.3404
500001,408,5773.13,-27113.4,1.8772,0.3388
505001,409,5801.6,-27097.8,2.03974,0.364
510001,409,5805.22,-27085.4,0.897994,0.3492
515001,409,5815.25,-27085.9,0.992334,0.3556
520001,409,5795.5,-27094,0.187117,0.3482
525001,409,5813.56,-27074.5,0.0650201,0.3554
530001,409,5803.02,-27076,0.70595,0.3598
535001,409,5809.87,-27078.8,1.25235,0.3616
540001,409,5807.09,-27059.5,2.44632,0.3702
545001,408,5791.38,-27042.8,1.73183,0.3596
550001,408,5793.9,-27050.9,1.46351,0.362
555001,409,5831.33,-27018.6,1.55762,0.3544
560001,409,5823.27,-27040.9,0.17559,0.3588
565001,409,5850.4,-27003.9,0.10166,0.3576
570001,409,5849.79,-26982.9,1.04172,0.3636
575001,409,5845.32,-27007.4,1.6491,0.3608
580001,408,5831.23,-26945.4,1.10811,0.3654
585001,407,5814.46,-26914.2,2.9993,0.3604
590001,406,5804.29,-26913.2,0.925678,0.3508
595001,405,5794.81,-26908.6,2.84653,0.3496
600001,406,5807.02,-26909.5,0.160191,0.3456
605001,405,5773.95,-26898.2,0.762242,0.3478
610001,405,5790.56,-26902.8,2.3523,0.3622
615001,403,5767.46,-26857.1,0.00906214,0.361
620001,404,5786.37,-26857.6,3.52158,0.3616
625001,403,5781.17,-26809.3,0.0903242,0.356
630001,403,5782.47,-26822.8,1.72155,0.3548
635001,404,5793.11,-26828.9,1.60069,0.3842
640001,404,5791.06,-26830.2,2.31701,0.3734
645001,404,5800.71,-26828.7,0.0297207,0.3714
650001,406,5830.5,-26792.1,0.537883,0.3588
655001,405,5813.51,-26804.8,2.3224,0.3472
660001,405,5807.82,-26796.7,1.79255,0.3494
665001,406,5814.14,-26732.3,1.26944,0.35
670001,406,5816.28,-26707.7,0.201431,0.3614
675001,405,5790.33,-26701.1,1.27806,0.3618
680001,405,5802.47,-26703.7,0.310479,0.3574
685001,405,5804.55,-26672.7,3.35881,0.3602
690001,405,5798.2,-26649.2,0.22222,0.358
695001,405,5791.7,-26608.5,0.928962,0.3538
700001,403,5760.21,-26619.2,2.16324,0.3546
705001,400,5706.56,-26634.7,1.91803,0.3588
710001,402,5756.77,-26630.2,1.51637,0.3572
715001,402,5760.38,-26628.2,5.18243,0.3544
720001,402,5772.79,-26577.8,0.122294,0.3574
725001,401,5743.82,-26612.9,3.57244,0.3662
730001,400,5742.26,-26611.1,0.00866748,0.3584
735001,400,5742.1,-26591.4,0.548605,0.369
740001,399,5745.43,-26597.4,0.681375,0.3688
745001,398,5706,-26550.3,0.0863808,0.3598
750001,398,5714.29,-26552.2,0.738181,0.3578
755001,397,5703.18,-26553.6,2.07232,0.3634
760001,397,5709.01,-26549.2,1.90442,0.368
765001,397,5729.25,-26564.3,0.718845,0.3534
770001,397,5727.99,-26571.7,2.63581,0.371
775001,397,5729.44,-26550.1,0.752172,0.3532
780001,396,5698.45,-26538.1,0.14997,0.366
785001,396,5677.91,-26501.6,0.356343,0.352
790001,395,5667.38,-26551.7,0.667374,0.3694
795001,395,5651.18,-26566.9,3.11515,0.3646
800001,396,5661,-26532.7,1.42275,0.3474
805001,396,5674.47,-26514.4,3.32105,0.3604
810001,396,5674,-26528.8,0.741503,0.3514
815001,396,5677.29,-26518.4,0.0767004,0.3622
820001,397,5695.44,-26509.5,2.03794,0.3678
825001,396,5682.8,-26532.2,0.749513,0.3614
830001,396,5672.76,-26521.7,2.55199,0.3716
835001,396,5686.83,-26506.9,0.650446,0.3636
840001,396,5695.33,-26505.1,1.02724,0.357
845001,395,5672.08,-26485.4,1.23265,0.3584
850001,395,5679.7,-26473.2,0.0654925,0.3716
855001,395,5676.03,-26465.4,0.862812,0.362
860001,394,5654.23,-26476.8,0.984374,0.362
865001,394,5664.43,-26465.4,1.29904,0.3468
870001,394,5669.06,-26453.7,0.291809,0.3596
875001,394,5669.21,-26445.4,0.489183,0.3498
880001,394,5671.09,-26452.3,1.10129,0.364
885001,394,5670.55,-26438.3,1.41651,0.3514
890001,394,5660.25,-26470.5,0.102108,0.3482
895001,393,5646.95,-26492.4,2.58274,0.3596
900001,393,5658.02,-26442.4,0.0108677,0.36
905001,393,5647.35,-26438.3,2.11507,0.3484
910001,392,5650.17,-26468.1,0.226524,0.363
915001,392,5657.25,-26470.3,1.29409,0.3566
920001,392,5636.83,-26458.5,0.718066,0.3592
925001,392,5624.49,-26465.7,0.678207,0.3726
930001,391,5612.54,-26456.3,0.837171,0.3506
