generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4125001,3,47.8366,-22259.2,0.0582231,0.2794
4150001,4,62.5267,-22259.6,0.601998,0.258
4175001,3,47.151,-22260.3,0.295355,0.2844
4200001,3,43.9045,-22263.5,3.44967,0.2673
4225001,3,44.5066,-22259.8,2.7456,0.2492
4250001,3,47.412,-22261.3,0.570903,0.2514
4275001,3,45.4543,-22258.7,2.38802,0.2554
4300001,3,47.5991,-22256.4,0.468607,0.2723
4325001,3,46.9503,-22268.6,0.830321,0.2216
4350001,3,46.813,-22272.2,0.119085,0.1767
4375001,3,45.9045,-22275.2,1.5456,0.1884
4400001,3,46.4828,-22275.8,0.547047,0.1755
4425001,3,46.2759,-22276.7,1.10441,0.183
4450001,3,46.8489,-22269.5,0.947538,0.2006
4475001,3,45.347,-22275.1,2.12668,0.1778
4500001,3,47.0376,-22274.4,0.0335944,0.2026
4525001,3,46.553,-22274.4,0.539553,0.1762
4550001,3,46.8616,-22276.3,0.765044,0.2139
4575001,4,63.1978,-22266.9,0.679989,0.204
4600001,3,46.8055,-22271.3,0.301307,0.2295
4625001,3,46.124,-22264,0.926846,0.2226
4650001,3,45.9015,-22267.1,1.55357,0.2192
4675001,3,47.0635,-22262.3,0.72607,0.2808
4700001,3,47.501,-22257.3,0.045838,0.2305
4725001,3,47.1622,-22260.2,0.601613,0.2216
4750001,4,60.3465,-22256.6,2.37997,0.245
4775001,3,46.3105,-22258.8,1.32716,0.231
4800001,3,47.0712,-22258,1.05893,0.2548
4825001,3,44.8769,-22267.4,2.96779,0.2392
4850001,3,45.1389,-22271.2,2.38963,0.2261
4875001,3,47.3895,-22266.1,0.0588252,0.2264
4900001,3,47.2166,-22269.2,0.141555,0.2189
4925001,3,45.5037,-22270.2,1.88703,0.2192
4950001,4,61.7378,-22257.4,0.0797641,0.279
4975001,3,46.7327,-22257.3,0.851176,0.2386
5000001,4,58.7176,-22261.5,2.63499,0.2185
5025001,3,46.5687,-22260.9,0.720835,0.1866
5050001,4,60.502,-22264.9,1.36023,0.1955
5075001,4,61.3328,-22271.9,1.15016,0.23
5100001,3,46.8471,-22267.7,0.493938,0.1836
5125001,4,63.6833,-22265.1,0.529886,0.1806
5150001,3,47.1939,-22262.9,0.796002,0.2097
5175001,4,62.7743,-22266.3,1.08137,0.2092
5200001,3,45.4008,-22263.8,1.81757,0.197
5225001,4,64.0146,-22256.5,0.0812999,0.2584
5250001,4,61.5272,-22257.7,1.54543,0.2581
5275001,4,62.39,-22264.3,1.14201,0.1876
5300001,3,46.5872,-22266.1,0.644001,0.1996
5325001,3,46.72,-22263.5,0.288325,0.1902
5350001,3,46.8267,-22262.6,0.613763,0.1808
5375001,4,62.1034,-22263,0.759941,0.2022
5400001,3,46.7057,-22267.3,0.272595,0.1918
5425001,3,45.1126,-22263.4,2.02453,0.1928
5450001,4,61.6656,-22260.2,1.67424,0.2179
5475001,3,46.264,-22261.7,0.693609,0.1818
