generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,2511,6981,0,0.032,0,0.005,0
5000,2511,6981,0,0.0660714,-0.0117531,0.0160084,0
5000,4710,4760,63.5297,0.541286,-0.0548093,0.14195,0
10000,2511,6981,0,0.143371,-0.0187557,0.0405717,0
10000,4710,4760,65.4389,0.590873,-0.0673108,0.136562,0
10000,1794,NA,99.6898,0.213165,-0.340057,1.71639,0
15000,2511,6981,0,0.179629,-0.0187853,0.0523696,0
15000,4710,4760,62.3535,0.533657,-0.0639271,0.0860144,0
20000,2511,6981,0,0.186738,-0.0191612,0.0577019,0
20000,6061,5431,74.2993,0.531958,-0.0704668,0.296394,0
20000,4710,4760,65.9081,0.473106,-0.0611662,0.16686,0
25000,2511,6981,0,0.183439,-0.0190389,0.0609192,0
25000,374,381,9.19246,0.274743,-0.0281868,0.0609228,0
30000,2511,6981,0,0.214408,-0.0188534,0.0775272,0
30000,1596,374,8.51342,0.298543,-0.0270337,0.0691016,0
35000,2511,6981,0,0.240356,-0.0191743,0.0873026,0
35000,1596,374,7.93768,0.295824,-0.0247273,0.0755694,0
40000,2511,6981,0,0.267396,-0.0200749,0.0942236,0
40000,1596,374,8.12147,0.286948,-0.0262262,0.0692409,0
45000,2511,6981,0,0.265861,-0.0223744,0.0744485,0
45000,4279,6755,25.7631,0.0207034,0.235272,0.00529372,0
50000,2511,6981,0,0.271307,-0.0207499,0.091996,0
50000,374,381,9.04655,0.265179,-0.0255256,0.06713,0
55000,2511,6981,0,0.285018,-0.0213028,0.0939095,0
55000,1596,374,8.01063,0.2748,-0.0240409,0.0732658,0
60000,2511,6981,0,0.282544,-0.0211117,0.0943205,0
60000,374,381,8.92647,0.270265,-0.0250056,0.0721195,0
65000,2511,6981,0,0.30258,-0.0222986,0.0958208,0
65000,6585,NA,99.9407,1.55023,0.0720269,0.195755,0
65000,374,381,8.90746,0.275032,-0.0250527,0.07211,0
70000,2511,6981,0,0.275147,-0.0214736,0.0882688,0
70000,374,381,8.87762,0.310358,-0.0259639,0.0785694,0
75000,2511,6981,0,0.290929,-0.0226492,0.0914391,0
75000,374,381,9.14162,0.314239,-0.0244622,0.0872564,0
80000,2511,6981,0,0.298551,-0.0219916,0.0972046,0
80000,374,381,8.90654,0.28687,-0.0246615,0.0783925,0
85000,2511,6981,0,0.269238,-0.0220284,0.0866394,0
85000,2716,7007,69.8092,0.415073,-0.0406484,0.346312,0
85000,1596,374,8.01846,0.302498,-0.0245656,0.0795447,0
90000,2511,6981,0,0.259878,-0.0217364,0.083272,0
90000,374,381,9.11799,0.274168,-0.0245656,0.073929,0
95000,2511,6981,0,0.24736,-0.0215804,0.0798864,0
95000,1596,374,8.74317,0.27628,-0.0246537,0.0745299,0
100000,2511,6981,0,0.284665,-0.021295,0.0949784,0
100000,1596,374,8.47977,0.273795,-0.0236856,0.0773723,0
105000,2511,6981,0,0.282308,-0.0211859,0.0954795,0
105000,1596,374,8.69607,0.282064,-0.0240285,0.0780849,0
110000,2511,6981,0,0.283242,-0.0211698,0.0932049,0
110000,1596,374,8.05228,0.292584,-0.0241553,0.0803095,0
115000,2511,6981,0,0.29686,-0.0214324,0.0969774,0
115000,1596,374,8.13585,0.291617,-0.023967,0.0801651,0
120000,2511,6981,0,0.295901,-0.0205261,0.10406,0
120000,1384,NA,98.8027,0.624696,-0.208106,3.50956,0
120000,374,381,8.93417,0.275646,-0.023857,0.0755933,0
125000,2511,6981,0,0.303289,-0.0205261,0.106189,0
125000,374,381,8.8962,0.271212,-0.0237742,0.0744955,0
130000,2511,6981,0,0.297829,-0.0205342,0.105296,0
130000,1596,374,8.56526,0.289931,-0.0243818,0.0774039,0
135000,2511,6981,0,0.29603,-0.0217378,0.097514,0
135000,1596,374,8.63395,0.261136,-0.0236983,0.0741486,0
