generation,N_shifts,eventRate
930001,1,1.32731
935001,1,1.45684
940001,0,0.0928573
945001,1,0.49968
950001,1,1.9837
955001,2,1.46125
960001,3,1.84864
965001,0,0.122354
970001,1,0.626913
975001,1,0.260407
980001,0,0.0105866
985001,1,0.106009
990001,0,0.130937
995001,1,0.707832
1000001,1,0.743687
1005001,0,0.104084
1010001,0,0.0388732
1015001,0,0.805864
1020001,0,0.26236
1025001,2,4.57607
1030001,0,0.096262
1035001,2,0.475818
1040001,1,5.48145
1045001,1,2.22052
1050001,0,2.93088
1055001,2,0.165822
1060001,0,0.399204
1065001,1,0.824692
1070001,1,0.568661
1075001,0,0.351135
1080001,1,0.600608
1085001,0,0.453257
1090001,2,0.668705
1095001,2,1.66551
1100001,1,0.312349
1105001,1,0.777185
1110001,2,2.31554
1115001,2,1.31335
1120001,0,0.092493
1125001,1,1.31096
1130001,1,2.1185
1135001,1,1.64886
1140001,0,0.0523009
1145001,2,2.05121
1150001,1,0.386236
1155001,3,4.61509
1160001,0,0.00856872
1165001,1,0.175407
1170001,0,0.15222
1175001,0,1.36034
1180001,1,0.0956492
1185001,1,0.936443
1190001,3,1.38179
1195001,1,0.24043
1200001,2,7.50344
1205001,0,0.168219
1210001,1,0.777632
1215001,0,0.326396
1220001,2,1.94417
1225001,0,0.406765
1230001,1,1.83866
1235001,0,1.65347
1240001,2,1.07843
1245001,1,0.548893
1250001,1,0.0973317
1255001,0,1.41403
1260001,1,0.730466
1265001,0,0.0894444
1270001,1,0.598457
1275001,1,0.367398
1280001,0,0.087335
1285001,1,0.998009
1290001,3,1.31654
1295001,0,1.84731
1300001,1,0.730894
1305001,1,0.211107
1310001,1,0.409557
1315001,1,0.460056
1320001,1,0.0109829
1325001,2,0.5185
1330001,1,0.37184
1335001,0,0.616595
1340001,0,1.52066
1345001,0,0.438693
1350001,0,0.306417
1355001,1,4.14607
1360001,0,2.01524
1365001,0,0.783569
1370001,4,1.58672
1375001,0,0.0821091
1380001,1,0.981753
1385001,2,1.80936
1390001,0,2.33167
1395001,3,0.346296
1400001,1,0.203821
1405001,1,2.37702
1410001,0,0.66844
1415001,1,0.146849
1420001,1,1.25427
1425001,0,2.4903
1430001,4,0.483258
1435001,2,0.275372
1440001,2,0.492833
1445001,1,0.795135
1450001,1,0.431203
1455001,2,1.43594
1460001,0,0.0912141
1465001,1,0.693485
1470001,0,0.853556
1475001,0,1.00777
1480001,2,0.677975
1485001,1,0.257059
1490001,3,0.688578
1495001,1,2.60203
1500001,0,0.305525
1505001,0,4.46119
1510001,2,1.13985
1515001,0,0.742804
1520001,1,1.54338
1525001,2,0.478675
1530001,0,0.852689
1535001,2,0.994092
1540001,0,0.246434
1545001,1,1.80423
1550001,0,0.00206687
1555001,1,1.53699
1560001,0,1.41476
1565001,0,0.0671588
1570001,1,0.280181
1575001,0,0.111339
1580001,0,0.215374
1585001,2,0.18187
1590001,3,0.122037
1595001,5,3.54355
1600001,0,0.00138055
1605001,2,0.948078
1610001,0,0.198446
1615001,3,0.459803
1620001,0,0.768424
1625001,2,0.797624
1630001,0,5.66477
1635001,1,0.777555
1640001,0,0.773998
1645001,0,2.07942
1650001,0,1.46174
1655001,0,0.66604
1660001,0,0.0934784
1665001,0,0.159057
1670001,0,0.133143
1675001,0,0.282772
1680001,0,1.13684
1685001,4,2.92371
1690001,0,0.891976
1695001,1,0.70958
1700001,3,1.68438
1705001,3,4.67085
1710001,1,0.645048
1715001,3,0.467193
1720001,0,0.159621
1725001,4,1.10941
1730001,2,1.9089
1735001,0,0.382579
1740001,0,0.192721
1745001,2,1.19753
1750001,1,2.86651
1755001,0,0.122977
1760001,4,1.56277
1765001,1,0.384218
1770001,0,0.369228
1775001,1,1.28107
1780001,4,0.883552
1785001,1,0.326332
1790001,0,4.79321
1795001,2,4.16067
1800001,3,1.84961
1805001,0,0.384038
1810001,2,2.13027
1815001,1,1.10759
1820001,1,1.89979
1825001,0,0.967295
1830001,0,0.269778
1835001,3,0.749665
1840001,1,1.14273
1845001,2,2.31654
1850001,3,0.963204
1855001,0,0.234983
1860001,0,1.51799
1865001,3,1.01977
1870001,2,2.33329
1875001,0,1.33969
1880001,3,1.58886
1885001,1,0.300258
1890001,2,3.12378
1895001,2,4.33428
1900001,0,1.58393
1905001,3,1.53553
1910001,1,1.38073
1915001,1,0.937656
1920001,1,1.24234
1925001,0,0.616786
1930001,1,0.721215
1935001,0,0.114903
1940001,1,0.437583
1945001,1,0.435192
1950001,0,2.48354
1955001,0,0.798743
1960001,0,0.220294
1965001,3,0.40587
1970001,0,0.355396
1975001,2,0.291042
1980001,3,0.519035
1985001,0,0.258917
1990001,0,4.35499
1995001,1,1.28138
2000001,0,1.37212
2005001,0,0.226457
2010001,0,0.242588
2015001,2,0.937924
2020001,0,0.145449
2025001,1,0.136855
2030001,1,0.268545
2035001,0,0.36721
2040001,1,0.895276
2045001,2,1.18204
2050001,2,0.158908
2055001,2,0.466432
2060001,0,4.10131
2065001,0,0.138721
2070001,0,0.272822
2075001,0,0.188925
2080001,0,1.73668
2085001,0,0.589505
2090001,1,1.03573
2095001,3,1.29219
2100001,0,0.0395402
2105001,0,0.119245
2110001,1,1.63669
2115001,0,0.0082572
2120001,0,0.277856
2125001,0,0.139918
2130001,1,1.21951
2135001,0,0.0454632
2140001,4,0.515603
2145001,0,0.431853
2150001,0,0.0239561
2155001,0,0.192745
2160001,3,0.278121
2165001,3,2.09657
2170001,0,0.293545
2175001,4,0.628445
2180001,1,0.258351
2185001,1,1.42127
2190001,1,1.43054
2195001,2,0.170777
2200001,0,0.162757
2205001,3,1.2082
2210001,0,0.245638
2215001,1,1.07059
2220001,0,2.1669
2225001,2,2.75269
2230001,0,0.29498
2235001,0,0.351236
2240001,0,0.769261
2245001,1,0.174828
2250001,3,0.617547
2255001,0,0.386503
2260001,1,0.069978
2265001,2,0.419562
2270001,1,0.118477
2275001,2,1.58934
2280001,0,0.00688274
2285001,1,1.00205
2290001,0,1.16479
2295001,2,5.60387
2300001,0,0.992604
2305001,0,0.467831
2310001,0,0.0684461
2315001,0,0.139861
2320001,1,0.32263
2325001,0,1.46627
2330001,0,0.718554
2335001,0,0.269393
2340001,0,0.0796748
2345001,3,2.39401
2350001,3,0.580315
2355001,0,0.0643842
2360001,0,1.30463
2365001,1,0.552739
2370001,1,0.440449
2375001,1,0.0788146
2380001,0,0.411911
2385001,0,0.119739
2390001,2,0.499699
2395001,1,0.688691
2400001,4,0.867041
2405001,2,2.8773
2410001,3,2.79973
2415001,0,1.25841
2420001,0,0.501749
2425001,0,0.313677
2430001,0,0.14066
2435001,2,2.90938
2440001,0,0.460918
2445001,3,2.07439
2450001,0,1.29
2455001,1,0.589945
2460001,0,0.221499
2465001,1,2.94125
2470001,2,1.13612
2475001,1,1.99774
2480001,0,0.119443
2485001,3,2.52226
2490001,1,1.33815
2495001,0,0.0426569
2500001,0,0.908732
2505001,0,0.251321
2510001,1,2.11385
2515001,4,2.29453
2520001,2,1.73066
2525001,2,0.668413
2530001,2,0.987522
2535001,0,0.0154705
2540001,0,2.50597
2545001,1,2.87961
2550001,2,0.839883
2555001,0,0.925969
2560001,1,0.503864
2565001,5,3.39149
2570001,5,1.94297
2575001,3,0.392897
2580001,1,1.59378
2585001,1,1.14131
2590001,0,0.414821
2595001,1,1.04884
2600001,1,0.389201
2605001,1,0.225394
2610001,0,1.13476
2615001,1,0.93484
2620001,0,0.394953
2625001,0,0.110164
2630001,1,0.764154
2635001,1,0.957727
2640001,0,0.0337346
2645001,0,0.0917431
2650001,0,0.0596405
2655001,0,0.088755
2660001,2,1.52248
2665001,2,0.318672
2670001,1,1.29992
2675001,0,0.612882
2680001,2,2.93029
2685001,0,0.119582
2690001,1,0.612214
2695001,0,0.252741
2700001,1,1.41318
2705001,5,0.205497
2710001,1,0.67263
2715001,1,0.927182
2720001,1,0.110258
2725001,2,0.828232
2730001,1,1.2629
2735001,0,0.179302
2740001,0,0.416123
2745001,0,2.97102
2750001,1,1.03219
2755001,1,1.14639
2760001,2,0.556822
2765001,2,1.247
2770001,3,2.04571
2775001,0,0.846369
2780001,1,1.28527
2785001,0,0.112286
2790001,1,1.7614
2795001,1,0.531224
2800001,2,1.16137
2805001,0,1.20366
2810001,0,0.0203521
2815001,2,0.944253
2820001,0,0.105613
2825001,1,0.393316
2830001,1,0.78266
2835001,0,0.0285111
2840001,1,0.909988
2845001,1,0.0787368
2850001,2,0.736134
2855001,1,0.35993
2860001,1,2.71223
2865001,0,1.74764
2870001,1,2.29949
2875001,0,0.21713
2880001,0,0.209034
2885001,0,0.254055
2890001,1,1.98783
2895001,1,0.143528
2900001,0,0.305272
2905001,1,0.94044
2910001,1,2.07209
2915001,1,1.67939
2920001,2,1.41815
2925001,0,0.371955
2930001,0,0.415565
2935001,1,1.098
2940001,1,0.346603
2945001,4,4.48456
2950001,0,0.133718
2955001,1,0.540764
2960001,2,2.45999
2965001,0,2.37806
2970001,1,0.0914996
2975001,0,0.137543
2980001,0,0.693448
2985001,1,0.540724
2990001,2,2.25949
2995001,0,0.0809277
3000001,3,0.175235
3005001,0,0.0979405
3010001,0,0.291036
3015001,1,3.18936
3020001,0,0.670973
3025001,2,0.694587
3030001,3,0.251889
3035001,2,1.09215
3040001,0,0.708464
3045001,0,1.06342
3050001,1,0.209674
3055001,0,0.251107
3060001,0,0.051852
3065001,1,3.78449
3070001,0,0.181085
3075001,0,0.0789241
3080001,2,1.37601
3085001,0,0.519841
3090001,0,0.601644
3095001,0,0.324257
3100001,2,1.08642
3105001,1,0.108814
3110001,3,0.595596
3115001,0,0.682059
3120001,1,3.32852
3125001,1,1.03835
3130001,1,0.51713
3135001,3,0.38882
3140001,1,3.86932
3145001,0,0.067508
3150001,2,1.49326
3155001,1,1.28674
3160001,0,0.0164955
3165001,1,0.930378
3170001,2,2.69212
3175001,0,0.060606
3180001,1,0.626364
3185001,0,1.63203
3190001,1,1.32749
3195001,0,0.453678
3200001,0,0.262295
3205001,0,0.00684251
3210001,3,0.387429
3215001,0,0.0317488
3220001,0,0.533456
3225001,0,0.292407
3230001,0,0.0452403
3235001,0,1.11677
3240001,1,0.523947
3245001,1,1.27115
3250001,1,1.12577
3255001,1,0.753896
3260001,0,0.0129009
3265001,4,0.108612
3270001,0,2.51708
3275001,0,0.124427
3280001,0,0.0146738
3285001,0,0.168654
3290001,0,0.145789
3295001,1,1.5507
3300001,1,1.40038
3305001,4,0.293577
3310001,0,0.15777
3315001,1,1.70726
3320001,2,0.465731
3325001,3,1.47528
3330001,2,1.32417
3335001,1,1.1802
3340001,2,1.61383
3345001,1,1.99138
3350001,0,0.91612
3355001,4,3.65098
3360001,1,0.110983
3365001,0,2.48603
3370001,1,2.59236
3375001,0,0.0258223
3380001,0,0.313415
3385001,0,0.354229
3390001,0,0.101081
3395001,1,1.86728
3400001,0,0.18655
3405001,1,0.145681
3410001,0,0.326883
3415001,2,0.385932
3420001,0,0.183864
3425001,1,1.12938
3430001,0,0.258716
3435001,0,0.887728
3440001,0,0.227921
3445001,0,0.284033
3450001,1,1.18252
3455001,0,0.196546
3460001,1,1.02505
3465001,0,1.76604
3470001,0,0.458498
3475001,1,0.424915
3480001,3,0.998104
3485001,0,0.0646716
3490001,0,0.111692
3495001,0,0.898182
3500001,1,2.48486
3505001,0,0.00243011
3510001,3,2.13413
3515001,2,3.38526
3520001,1,0.753782
3525001,0,0.163054
3530001,1,2.43853
3535001,2,1.15701
3540001,2,1.34057
3545001,0,0.734075
3550001,1,0.308751
3555001,1,0.847915
3560001,0,1.16641
3565001,1,0.642096
3570001,2,1.93984
3575001,2,3.82827
3580001,1,1.11123
3585001,1,0.628399
3590001,0,0.269559
3595001,1,0.115677
3600001,1,0.684549
3605001,1,2.95447
3610001,1,0.700647
3615001,2,1.78428
3620001,0,0.619601
3625001,5,1.26117
3630001,3,0.293521
3635001,1,1.84993
3640001,1,0.34412
3645001,1,2.55179
3650001,1,1.89848
3655001,0,0.0993276
3660001,1,0.367421
3665001,2,0.920861
3670001,2,1.07236
3675001,2,1.12945
3680001,0,0.295473
3685001,3,2.57154
3690001,1,1.05999
3695001,2,1.45856
3700001,2,3.91407
3705001,1,0.622116
3710001,0,0.204943
3715001,3,0.455282
3720001,1,1.31423
3725001,2,0.530043
3730001,0,0.650916
3735001,1,0.803458
3740001,0,0.084703
3745001,0,0.293536
3750001,1,2.93319
3755001,0,0.571701
3760001,0,0.373788
3765001,0,0.50747
3770001,1,0.295981
3775001,2,1.68599
3780001,0,0.521408
3785001,1,0.390147
3790001,1,0.425184
3795001,0,0.123899
3800001,0,0.00644019
3805001,1,0.840311
3810001,1,0.571646
3815001,0,0.0852038
3820001,3,0.620032
3825001,0,0.416019
3830001,2,1.79236
3835001,1,0.854891
3840001,1,2.70904
3845001,5,1.09359
3850001,0,0.378295
3855001,0,0.359148
3860001,1,2.9435
3865001,2,1.56472
3870001,2,0.158834
3875001,2,0.523957
3880001,1,2.54675
3885001,4,1.42708
3890001,3,2.47431
3895001,2,1.56789
3900001,0,0.975754
3905001,3,0.415698
3910001,0,0.779349
3915001,0,1.28747
3920001,1,0.400774
3925001,0,0.332144
3930001,0,1.29989
3935001,0,0.0804529
3940001,2,0.393829
3945001,0,0.0641514
3950001,0,0.220253
3955001,0,0.15959
3960001,0,0.412225
3965001,2,1.25945
3970001,0,1.40856
3975001,0,0.2711
3980001,0,0.113988
3985001,1,2.25952
3990001,1,0.715127
3995001,0,0.0555591
4000001,1,0.303103
4005001,0,1.96414
4010001,0,0.562775
4015001,1,7.31991
4020001,2,0.592538
4025001,1,0.744253
4030001,1,0.316589
4035001,0,0.103896
4040001,0,0.0839345
4045001,0,1.6937
4050001,1,1.16704
4055001,1,0.400427
4060001,2,2.82739
4065001,0,0.037938
4070001,3,1.44716
4075001,3,0.700184
4080001,1,1.6541
4085001,0,0.227232
4090001,1,0.849326
4095001,1,1.09957
4100001,0,0.270696
4105001,1,1.77676
4110001,2,4.12516
4115001,3,1.53924
4120001,0,0.378624
4125001,0,0.535973
4130001,3,0.388978
4135001,4,2.96452
4140001,1,1.0251
4145001,3,0.0339838
4150001,2,3.07527
4155001,1,4.47095
4160001,1,3.84686
4165001,0,0.588356
4170001,0,0.0317015
4175001,1,0.294815
4180001,3,1.40931
4185001,0,2.15628
4190001,1,2.80787
4195001,2,0.450849
4200001,2,0.2065
4205001,1,0.361559
4210001,0,1.42569
4215001,0,0.194417
4220001,0,0.465964
4225001,0,1.4939
4230001,0,0.0386652
4235001,0,0.0586256
4240001,0,0.63072
4245001,3,2.42311
4250001,2,0.695929
4255001,0,1.84446
4260001,1,1.81167
4265001,0,0.450808
4270001,1,0.0383046
4275001,2,1.39433
4280001,1,1.03144
4285001,0,0.0585984
4290001,2,0.437335
4295001,0,0.769221
4300001,2,4.12779
4305001,0,0.0108274
4310001,0,0.164724
4315001,0,0.560848
4320001,2,1.16533
4325001,0,0.133711
4330001,0,0.310478
4335001,2,0.751999
4340001,0,0.634226
4345001,1,2.68645
4350001,0,0.257074
4355001,1,0.692799
4360001,0,0.164133
4365001,4,2.44905
4370001,0,0.332465
4375001,0,0.323215
4380001,0,0.210806
4385001,2,1.03487
4390001,4,2.68439
4395001,0,0.370762
4400001,0,0.168373
4405001,1,1.1473
4410001,0,0.714973
4415001,0,0.574531
4420001,1,1.35398
4425001,1,0.438459
4430001,1,0.315417
4435001,4,1.44995
4440001,0,0.444177
4445001,2,0.238196
4450001,1,0.163082
4455001,2,4.42905
4460001,1,1.28174
4465001,0,0.45104
4470001,2,3.56243
4475001,0,0.246583
4480001,1,3.11152
4485001,1,0.514495
4490001,2,0.396198
4495001,0,1.60001
4500001,3,4.87857
4505001,1,1.62858
4510001,1,1.3878
4515001,4,1.37653
4520001,2,0.11147
4525001,0,1.65754
4530001,1,1.86377
4535001,2,3.15277
4540001,1,1.09886
4545001,0,0.554928
4550001,0,0.049356
4555001,2,4.13756
4560001,2,0.907064
4565001,0,0.80766
4570001,5,4.86783
4575001,0,0.00704467
4580001,0,0.289894
4585001,0,0.107703
4590001,2,2.4333
4595001,0,0.276857
4600001,0,1.6595
4605001,2,3.02106
4610001,0,0.406057
4615001,2,4.50807
4620001,0,0.125473
4625001,1,1.42285
4630001,1,1.39367
4635001,2,1.88802
4640001,2,3.04007
4645001,0,0.812457
4650001,0,0.494466
4655001,0,0.129906
4660001,1,0.493005
4665001,1,0.692601
4670001,3,3.44748
4675001,2,3.11462
4680001,0,0.042981
4685001,0,1.14274
4690001,2,1.24146
4695001,1,1.01383
4700001,1,0.0992303
4705001,1,1.30528
4710001,5,0.790579
4715001,0,1.36226
4720001,1,1.99859
4725001,0,0.0203051
4730001,0,1.09436
4735001,1,0.636883
4740001,1,0.373518
4745001,0,0.78465
4750001,0,0.357809
4755001,3,0.482012
4760001,2,4.63209
4765001,1,0.705919
4770001,2,1.46912
4775001,3,4.09632
4780001,2,3.45258
4785001,1,1.36739
4790001,0,0.020558
4795001,1,1.799
4800001,0,0.282767
4805001,4,1.41593
4810001,0,0.191234
4815001,2,1.61877
4820001,2,0.262301
4825001,0,0.864397
4830001,0,0.196298
4835001,3,2.62871
4840001,0,2.27526
4845001,1,1.75958
4850001,1,0.075259
4855001,4,2.76949
4860001,0,0.130686
4865001,0,0.364537
4870001,0,0.658205
4875001,3,1.47659
4880001,4,2.03549
4885001,0,0.54356
4890001,0,0.01675
4895001,1,0.608499
4900001,2,0.663915
4905001,0,0.244409
4910001,0,0.018264
4915001,2,1.83078
4920001,1,0.989621
4925001,2,1.51254
4930001,0,0.829107
4935001,1,0.277569
4940001,0,0.371681
4945001,2,0.0936149
4950001,0,1.26757
4955001,2,1.02496
4960001,2,1.09173
4965001,0,1.31496
4970001,1,1.4574
4975001,1,0.501191
4980001,2,1.27923
4985001,1,5.55319
4990001,1,0.11027
4995001,0,0.172253
5000001,0,0.527181
5005001,1,1.09872
5010001,6,1.48893
5015001,0,0.534439
5020001,1,0.386625
5025001,4,1.44169
5030001,1,0.134601
5035001,3,0.937327
5040001,0,1.86496
5045001,1,0.784571
5050001,0,0.538891
5055001,1,2.91752
5060001,0,1.85464
5065001,3,0.816986
5070001,2,0.328596
5075001,0,0.967634
5080001,0,0.701669
5085001,0,0.241306
5090001,0,1.84942
5095001,0,0.690652
5100001,1,3.63368
5105001,0,0.567351
5110001,1,0.818744
5115001,0,0.498085
5120001,2,0.839886
5125001,0,0.695127
5130001,0,0.311525
5135001,0,1.24592
5140001,0,0.602592
5145001,0,0.0170934
5150001,0,0.0749973
5155001,0,0.46222
5160001,2,1.1275
5165001,0,0.878111
5170001,1,0.708784
5175001,0,0.847529
5180001,1,2.36833
5185001,0,0.102822
5190001,1,0.524392
5195001,2,1.04162
5200001,1,1.6705
5205001,0,0.163565
5210001,0,0.109976
5215001,0,0.226093
5220001,0,0.387496
5225001,0,0.338119
5230001,1,1.53243
5235001,0,0.383253
5240001,1,0.458211
5245001,4,0.807392
5250001,2,0.370263
5255001,0,0.170894
5260001,3,0.486623
5265001,1,2.05482
5270001,1,1.03507
5275001,1,2.98612
5280001,0,0.668111
5285001,0,0.24887
5290001,1,2.79037
5295001,0,0.172066
5300001,0,0.158506
5305001,0,0.575005
5310001,1,0.12195
5315001,2,2.23534
5320001,1,0.202965
5325001,1,0.676814
5330001,4,0.234862
5335001,2,0.903641
5340001,1,0.152123
5345001,0,0.889007
5350001,0,0.106641
5355001,2,0.21692
5360001,2,0.443847
5365001,2,1.40339
5370001,2,0.437779
5375001,3,1.81758
5380001,0,0.799889
5385001,0,0.0138594
5390001,0,0.568591
5395001,0,0.559055
5400001,0,1.03711
5405001,1,0.856559
5410001,0,1.44727
5415001,0,0.948239
5420001,1,0.487788
5425001,3,1.76993
5430001,0,0.258408
5435001,1,0.271029
5440001,0,0.873479
5445001,0,0.310854
5450001,1,1.01534
5455001,0,0.526668
5460001,1,0.096501
5465001,1,0.679514
5470001,1,2.84077
5475001,1,1.25193
5480001,2,1.85464
5485001,1,1.87738
5490001,0,0.610506
5495001,2,1.45749
5500001,1,0.577436
5505001,2,0.999531
5510001,1,1.44059
5515001,1,0.306167
5520001,0,0.330946
5525001,0,0.283463
5530001,2,0.763338
5535001,0,0.0510122
5540001,0,1.01928
5545001,3,1.02135
5550001,0,1.10726
5555001,0,0.174879
5560001,0,0.0087856
5565001,3,2.19007
5570001,0,0.425591
5575001,3,1.37959
5580001,0,0.367301
5585001,0,0.00846188
5590001,0,0.193854
5595001,0,0.0572221
5600001,0,1.75111
5605001,6,1.37705
5610001,0,2.94813
5615001,0,0.663885
5620001,1,0.610021
5625001,0,0.397122
5630001,1,0.336457
5635001,1,0.184974
5640001,0,0.219837
5645001,0,0.294859
5650001,0,0.124866
5655001,1,1.72368
5660001,3,0.291208
5665001,2,1.52672
5670001,1,0.622445
5675001,0,0.354092
5680001,2,0.227268
5685001,1,1.10399
5690001,1,1.64906
5695001,1,0.559479
5700001,1,1.02051
5705001,2,0.662
5710001,2,1.39109
5715001,1,0.165685
5720001,0,0.069469
5725001,0,0.882782
5730001,3,0.250316
5735001,0,0.038903
5740001,4,0.249922
5745001,1,0.638023
5750001,1,0.946775
5755001,2,0.585555
5760001,3,0.41118
5765001,2,0.031343
5770001,3,2.12559
5775001,2,2.38868
5780001,0,0.189225
5785001,1,1.05958
5790001,4,2.86197
5795001,6,3.868
5800001,1,1.30659
5805001,1,1.91457
5810001,2,1.00889
5815001,0,0.158145
5820001,0,0.0358935
5825001,0,1.05652
5830001,0,0.00325807
5835001,0,0.843797
5840001,2,1.75108
5845001,0,0.00866524
5850001,4,1.9493
5855001,1,3.8931
5860001,2,0.212333
5865001,1,0.732699
5870001,0,1.17427
5875001,2,4.69289
5880001,0,2.02997
5885001,0,0.650144
5890001,0,1.1773
5895001,0,0.140971
5900001,0,0.940624
5905001,0,0.137674
5910001,2,1.33255
5915001,0,0.0203373
5920001,0,1.36708
5925001,2,3.67681
5930001,4,2.4817
5935001,2,0.987054
5940001,0,4.89599
5945001,2,3.67907
5950001,1,0.474303
5955001,1,1.69125
5960001,1,0.642564
5965001,0,0.141657
5970001,1,1.74268
5975001,1,0.335621
5980001,0,0.401902
5985001,0,0.0364205
5990001,3,0.397924
5995001,2,0.564106
6000001,1,0.377357
6005001,3,0.269965
6010001,1,0.437804
6015001,0,1.12023
6020001,2,0.25123
6025001,0,0.039483
6030001,2,4.54186
6035001,1,0.464557
6040001,1,1.36972
6045001,4,0.0642205
6050001,1,2.53847
6055001,0,0.818879
6060001,1,0.688896
6065001,1,0.72503
6070001,1,0.466315
6075001,0,0.780179
6080001,1,1.02616
6085001,0,1.00955
6090001,2,1.30787
6095001,1,1.31808
6100001,0,0.408513
6105001,1,2.03181
6110001,2,1.08685
6115001,1,0.284808
6120001,3,4.07677
6125001,0,0.441162
6130001,2,0.987512
6135001,0,0.346096
6140001,2,1.42384
6145001,0,0.098698
6150001,0,0.325997
6155001,0,0.226795
6160001,0,0.664889
6165001,0,0.199623
6170001,0,0.0428278
6175001,0,0.628488
6180001,1,1.08118
6185001,1,1.33358
6190001,0,0.847765
6195001,2,0.75746
6200001,0,0.281507
6205001,1,0.150082
6210001,2,1.23526
6215001,0,1.91707
6220001,1,1.20916
6225001,1,0.350858
6230001,1,0.692176
6235001,3,0.298963
6240001,2,0.323715
6245001,0,1.54309
6250001,0,0.108906
6255001,2,1.83354
6260001,1,3.83028
6265001,1,1.77868
6270001,0,2.24131
6275001,2,0.533266
6280001,4,0.781488
6285001,0,0.126033
6290001,0,0.451799
6295001,0,0.550307
6300001,1,1.51711
6305001,0,0.184124
6310001,0,0.0102327
6315001,2,1.95985
6320001,2,3.46748
6325001,3,0.896173
6330001,0,0.262315
6335001,1,1.59434
6340001,0,0.333834
6345001,2,1.16447
6350001,0,0.563692
6355001,1,0.257146
6360001,0,0.150734
6365001,2,1.0363
6370001,1,1.03689
6375001,0,0.0702246
6380001,0,0.0117014
6385001,1,2.37074
6390001,1,1.14184
6395001,1,1.39484
