generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1,0,-620.341,-305478,1,0
5001,32,40.04,-21764.8,0.289087,0.365
10001,46,270.108,-17860.7,0.0479909,0.3424
15001,69,671.063,-14351.5,1.93086,0.3542
20001,76,784.971,-13038.8,0.293916,0.3444
25001,80,847.172,-12096,0.240186,0.3342
30001,83,898.285,-11456,0.895836,0.3204
35001,85,913.951,-10394.3,0.0870921,0.318
40001,91,1026.98,-9916.6,0.064204,0.3238
45001,92,1026.84,-9630.57,0.45257,0.3058
50001,90,994.104,-9356.86,0.0314381,0.3002
55001,89,981.7,-9269.87,0.0865927,0.2912
60001,87,950.033,-9205.89,0.717296,0.2938
65001,87,945.712,-9145,1.50041,0.2862
70001,87,945.386,-9101.83,0.00619184,0.2764
75001,87,941.207,-9096.18,2.73318,0.292
80001,86,925.111,-9068.81,0.00871567,0.2846
85001,87,943.865,-9017.11,0.10447,0.2878
90001,86,934.015,-8995.5,0.910692,0.2816
95001,89,986.301,-8931.09,3.37098,0.2934
100001,86,932.417,-8936.97,1.2374,0.3002
105001,87,946.964,-8922.93,0.0631932,0.2858
110001,87,965.29,-8906.47,1.39346,0.2748
115001,86,953.083,-8903.89,0.833008,0.287
120001,86,942.521,-8915.85,0.0971494,0.2962
125001,85,936.638,-8908.92,1.64962,0.288
130001,85,938.957,-8901.65,0.195673,0.3032
135001,86,952.632,-8822.86,0.0240524,0.2994
140001,87,979.635,-8802.9,0.842897,0.2974
145001,88,988.469,-8751.35,1.30098,0.3034
150001,88,991.596,-8752.4,0.298813,0.309
155001,88,990.41,-8733.05,0.488977,0.2974
160001,89,1009.58,-8715.91,1.481,0.3134
165001,88,1001.8,-8716.09,0.490345,0.3066
170001,87,972.098,-8719.19,2.33555,0.2992
175001,87,983.942,-8715.47,2.88802,0.3016
180001,88,1004.47,-8684.18,0.115256,0.3052
185001,87,989.574,-8691.14,0.40495,0.296
190001,88,999.463,-8652.07,0.259094,0.3086
195001,88,991.48,-8617.24,0.237086,0.296
200001,87,976.06,-8620.18,0.841709,0.3166
205001,88,988.113,-8613.11,0.348369,0.2966
210001,89,1014.55,-8584.31,1.47088,0.2886
215001,90,1040.85,-8550.47,0.143332,0.2958
220001,90,1056.89,-8567.62,0.766246,0.3112
225001,90,1059.94,-8563.69,0.288896,0.3158
230001,89,1041.54,-8571.84,0.281799,0.3218
235001,89,1040.03,-8544.16,0.66836,0.3126
240001,90,1042.29,-8515.61,4.46709,0.3086
245001,88,1014.12,-8490.51,1.44631,0.303
250001,88,1009.91,-8469.13,1.48343,0.2986
255001,88,1007.85,-8486.34,0.558441,0.3056
260001,90,1052.08,-8480.79,0.54274,0.3152
265001,89,1018.39,-8475.61,0.0428836,0.325
270001,88,1011.1,-8475.25,0.54285,0.3154
275001,89,1019.27,-8482.75,0.0789796,0.3146
280001,88,1010.38,-8481.64,1.64995,0.312
285001,88,1006.37,-8486.59,0.34288,0.31
290001,87,987.592,-8481.57,0.239808,0.3286
295001,87,994.486,-8480.62,1.35286,0.3186
300001,87,991.835,-8493.35,2.32196,0.3064
305001,87,991.162,-8493.56,1.1987,0.3096
310001,85,946.559,-8473.98,2.48092,0.3194
315001,85,949.404,-8471.46,2.38036,0.3084
320001,84,938.078,-8478.19,2.1838,0.3116
325001,84,941.736,-8483.37,1.10626,0.3004
330001,84,929.464,-8481.77,0.835053,0.3114
335001,83,920.986,-8476.21,0.571235,0.3064
340001,83,915.958,-8491.94,0.325915,0.3176
345001,82,911.265,-8492.55,1.6733,0.321
350001,82,913.701,-8472.82,0.150721,0.3194
355001,82,896.516,-8487.75,0.237352,0.3102
360001,84,951.667,-8470.35,0.24328,0.32
365001,83,920.492,-8463.75,0.384278,0.3278
370001,80,876.8,-8466.22,0.523401,0.3158
375001,81,898.84,-8468.47,0.012197,0.322
380001,80,885.313,-8453.39,0.00997304,0.3178
385001,80,888.192,-8437.94,1.60182,0.3118
390001,80,885.572,-8441.76,0.391196,0.3042
395001,81,899.289,-8446.62,2.05943,0.3066
400001,81,896.64,-8462.1,2.59634,0.3148
405001,82,924.278,-8453.22,0.136387,0.3216
410001,80,878.054,-8455.35,0.597577,0.3152
415001,80,876.791,-8420.93,0.920302,0.309
420001,80,886.08,-8412.8,0.00811025,0.3152
425001,79,871.944,-8412.26,1.02307,0.3268
430001,79,859.884,-8416.66,0.579716,0.319
435001,79,859.808,-8424.83,1.2167,0.3172
