generation,N_shifts,eventRate
3835001,1,0.537967
3840001,0,1.23039
3845001,0,0.219666
3850001,0,0.443797
3855001,0,1.12295
3860001,2,1.00441
3865001,0,0.22507
3870001,1,0.461915
3875001,4,0.375632
3880001,0,0.00781162
3885001,0,0.432207
3890001,1,1.09438
3895001,1,5.20103
3900001,2,2.11909
3905001,2,1.00363
3910001,0,0.0468458
3915001,0,0.901388
3920001,1,0.259777
3925001,1,1.14383
3930001,0,0.979711
3935001,2,0.542782
3940001,1,1.43962
3945001,1,0.41115
3950001,1,0.261194
3955001,2,2.26431
3960001,0,1.24675
3965001,1,0.319634
3970001,4,1.84364
3975001,2,5.64238
3980001,1,0.191043
3985001,0,1.12836
3990001,2,0.250872
3995001,2,0.490927
4000001,1,1.31221
4005001,2,1.24999
4010001,2,0.907955
4015001,0,0.597168
4020001,2,0.390628
4025001,0,0.354005
4030001,0,1.22125
4035001,1,0.433322
4040001,0,1.44876
4045001,4,2.73775
4050001,1,0.285794
4055001,0,0.298689
4060001,0,1.18899
4065001,0,0.400169
4070001,0,0.199651
4075001,1,1.46673
4080001,2,0.782084
4085001,3,3.0356
4090001,1,1.39057
4095001,0,1.21224
4100001,0,0.656464
4105001,0,0.369786
4110001,2,1.27319
4115001,1,3.75205
4120001,1,0.430568
4125001,1,1.26074
4130001,0,0.226866
4135001,0,1.54368
4140001,3,0.479443
4145001,1,0.0155535
4150001,1,1.64702
4155001,0,0.348585
4160001,0,1.21194
4165001,0,0.0510607
4170001,0,0.0209309
4175001,2,0.960878
4180001,1,0.911909
4185001,1,1.56526
4190001,2,0.453395
4195001,0,1.72545
4200001,2,1.29024
4205001,1,2.48767
4210001,4,1.71356
4215001,1,1.35784
4220001,2,1.08843
4225001,1,0.310838
4230001,0,0.933699
4235001,2,1.13594
4240001,1,0.486008
4245001,0,0.470978
4250001,1,2.80206
4255001,0,0.516439
4260001,0,0.22326
4265001,0,0.131851
4270001,0,0.442953
4275001,3,3.40513
4280001,1,0.565084
4285001,0,0.0517247
4290001,4,2.57039
4295001,3,2.28766
4300001,0,1.27432
4305001,1,1.83217
4310001,0,0.445689
4315001,0,0.0542297
4320001,1,0.421581
4325001,0,0.153285
4330001,2,0.540975
4335001,2,0.272331
4340001,3,3.85744
4345001,2,1.41126
4350001,0,0.0902909
4355001,0,2.72753
4360001,0,0.270333
4365001,0,0.215922
4370001,0,0.111791
4375001,2,3.13367
4380001,1,0.0516756
4385001,0,0.472167
4390001,1,1.52334
4395001,0,0.00688766
4400001,0,0.227737
4405001,0,1.32026
4410001,0,1.34505
4415001,1,0.834687
4420001,0,0.216679
4425001,0,0.470336
4430001,0,0.184864
4435001,0,0.0292034
4440001,3,2.8491
4445001,3,0.294059
4450001,0,0.672474
4455001,1,1.48748
4460001,0,0.240248
4465001,1,1.24745
4470001,2,1.06727
4475001,3,1.98685
4480001,0,0.0828541
4485001,2,2.97891
4490001,1,0.176799
4495001,2,0.148816
4500001,1,0.574053
4505001,1,2.70926
4510001,4,3.07817
4515001,1,0.553786
4520001,0,0.238906
4525001,1,2.3135
4530001,1,2.47638
4535001,0,0.181202
4540001,1,0.394019
4545001,2,4.79648
4550001,1,1.75967
4555001,0,0.516587
4560001,2,2.26396
4565001,2,1.9745
4570001,0,0.515017
4575001,2,0.52854
4580001,3,1.0907
4585001,1,0.39793
4590001,0,0.0245042
4595001,1,2.55889
4600001,2,1.50359
4605001,0,0.0557099
4610001,0,0.27621
4615001,1,0.264842
4620001,1,0.778475
4625001,0,1.19252
4630001,1,0.941636
4635001,1,0.165949
4640001,0,0.552902
4645001,0,0.168219
4650001,0,0.964566
4655001,0,0.764488
4660001,0,0.853503
4665001,0,0.586253
4670001,0,0.247552
4675001,1,1.32505
4680001,0,0.0503972
4685001,0,0.686606
4690001,0,0.00588876
4695001,3,0.706722
4700001,2,0.364242
4705001,0,1.03135
4710001,1,1.31402
4715001,5,1.1119
4720001,1,0.808824
4725001,0,0.243388
4730001,1,0.448062
4735001,0,0.0206046
4740001,2,0.146712
4745001,1,1.32061
4750001,0,0.633414
4755001,1,0.712953
4760001,1,1.33466
4765001,0,0.0650021
4770001,1,0.922832
4775001,2,0.348097
4780001,0,0.524804
4785001,2,1.75023
4790001,0,0.320518
4795001,0,1.4917
4800001,1,1.52593
