generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1,24192,23871,0,0.032,0,0.005,0
5001,24192,23871,0,0.0318366,0,0.0300432,0
5001,24192,NA,81321.4,0.000368224,-0.0084815,0.00204116,0
5001,21062,15389,14193.1,0.00014979,-8.82689e-06,1.85177e-05,0
5001,23511,24534,62044,8.06629e-05,-3.79287e-06,0.000189669,0
5001,19532,25330,47087.8,4.57147e-05,7.36266e-06,0.000732228,0
5001,20780,24176,52843.9,0.000140569,-1.6038e-05,0.000411034,0
5001,24302,24541,90353.4,0.000155338,1.10372e-05,0.000265448,0
5001,23655,23264,87494.6,0.000154544,1.54304e-05,7.91498e-05,0
5001,24819,21686,74671.6,7.79586e-05,-1.51505e-05,2.17099e-05,0
5001,23765,24120,81370.5,0.000122889,-1.08373e-05,7.62833e-05,0
5001,23246,21322,64321.7,0.000316527,2.54134e-06,0.000301422,0
5001,24705,24426,34327.3,0.000127038,6.89984e-06,0.000214048,0
5001,25007,NA,85242,0.000256941,-0.00802922,0.00247966,0
5001,23034,24885,33308,0.000129926,1.73015e-05,0.000257805,0
5001,25252,25173,64169.3,0.000296132,1.7281e-06,0.00116686,0
5001,25345,24787,79090.6,0.00037282,-9.8557e-06,0.000219388,0
5001,25183,24523,11039.9,0.00035798,7.19864e-06,0.000661663,0
5001,25106,24826,80237,0.000155342,-2.88382e-06,3.83288e-05,0
5001,23621,25223,76739.7,0.000114328,-7.93144e-06,8.5941e-05,0
5001,24504,23854,28301.4,0.000376727,1.73122e-05,0.000779384,0
5001,21843,23068,56279.5,0.000130187,-1.87589e-05,0.000371466,0
5001,23185,22160,16046.5,0.000223586,2.05625e-06,0.000295055,0
5001,22538,25624,51345,9.159e-05,1.68588e-05,0.000401978,0
5001,22345,23270,71191.4,0.0003861,-2.14412e-05,8.82557e-05,0
5001,24694,NA,96207.4,1.14239e-05,2.67971e-05,4.66916e-05,0
5001,23401,NA,79361.7,9.94564e-05,-0.0097269,0.00027433,0
5001,24661,22253,17801.4,0.000172247,3.09128e-06,0.000235481,0
5001,24624,24557,7997.78,0.000383301,-1.25073e-06,0.000483372,0
5001,21494,24082,89050,0.000466362,-1.19216e-05,0.000735319,0
5001,24387,21211,33771,9.524e-05,2.21027e-06,0.00026529,0
5001,25226,NA,98596.8,0.000231567,7.42305e-06,4.27814e-06,0
5001,24245,NA,41069.1,5.49998e-05,-0.0037247,0.000643587,0
5001,22361,24681,56095.6,1.058e-05,1.75301e-05,0.00022884,0
5001,21628,24754,87839.6,0.00015534,-7.53217e-06,0.000389996,0
5001,22109,24454,35910.7,7.89747e-05,-7.08332e-06,0.000596088,0
5001,23918,24846,20039.4,0.00025621,-5.21253e-06,0.000246295,0
5001,20395,NA,80154.1,1.54159e-05,3.20972e-06,0.000213095,0
5001,17063,NA,34708,0.000572517,7.08245e-06,0.00128493,0
10001,24192,23871,0,0.0318366,0,0.0300432,0
10001,24192,NA,81652.3,8.05946e-05,-0.0027429,0.00197089,0
10001,21062,15389,8642.34,0.00014979,-8.82689e-06,3.79509e-05,0
10001,21823,24398,69302,0.00044452,4.45483e-07,0.00121507,0
10001,23511,24534,56668.8,0.000288771,-3.79287e-06,0.000493657,0
10001,25106,23794,32756.7,0.000199596,-2.74733e-06,0.000106311,0
10001,19532,25330,41021.1,8.30785e-05,7.36266e-06,0.000732228,0
10001,18951,25164,82787.3,0.000332619,1.14004e-05,7.96824e-06,0
10001,20780,24176,51688.4,0.000152959,-1.6038e-05,0.000371824,0
10001,24705,24426,24444.5,0.00011093,6.89984e-06,0.000205711,0
10001,22944,25193,85224.3,0.000215337,-9.15532e-06,0.000140565,0
10001,23426,24954,42122.4,0.000105194,7.1086e-06,8.27868e-05,0
10001,25007,NA,83042.1,0.000225762,-0.00802922,0.00225707,0
10001,23034,24885,34379.3,7.94893e-05,1.73015e-05,0.000252966,0
10001,23655,24220,5949.84,0.000242701,2.54134e-06,0.000342086,0
10001,24240,24210,66586.1,0.000258502,4.7063e-06,0.000629228,0
10001,24819,21686,64911.3,8.21703e-05,-1.51505e-05,7.75766e-05,0
10001,25074,25250,82032,0.000263789,-1.57837e-05,0.000597866,0
10001,25252,25173,57494.3,0.000292725,1.7281e-06,0.0011851,0
10001,25345,24787,68468.5,0.000537656,-9.8557e-06,0.000458247,0
10001,25183,24523,12526,0.000364295,7.19864e-06,0.000694496,0
10001,24759,24090,5179.2,6.38263e-05,5.28645e-06,0.000114365,0
10001,25106,24826,74041.4,0.000194462,-2.88382e-06,6.26142e-05,0
10001,23621,25223,69425.7,0.000282643,-7.93144e-06,0.000319113,0
10001,23765,24120,69960,0.000227491,1.62756e-06,9.49768e-05,0
10001,24504,23854,30372.2,0.000376727,1.73122e-05,0.000779384,0
10001,22936,24883,16135.4,0.000226098,-7.02744e-06,6.27992e-06,0
10001,25439,23881,34306.9,0.000445179,-1.08373e-05,0.000344166,0
10001,21843,23068,46050.9,0.000157846,-1.87589e-05,0.000375238,0
10001,23185,22160,3096.47,0.000203959,2.05625e-06,0.000235313,0
10001,22538,25624,48527.8,0.000158945,1.68588e-05,0.000244298,0
10001,22027,22345,52514,0.00063426,-2.14412e-05,0.000348746,0
10001,23080,24132,32183.7,0.00014951,-2.62757e-06,0.000263698,0
10001,25125,19107,6338.5,2.9574e-05,2.67971e-05,0.000264334,0
10001,23401,NA,77378,0.000362167,-0.00457901,7.80215e-06,0
10001,23834,25345,3635.05,4.32007e-05,9.25033e-06,4.41414e-06,0
10001,24661,22253,1967.55,0.000198481,3.09128e-06,0.000259217,0
10001,24624,24557,5993.98,0.000385469,-1.25073e-06,0.000483372,0
10001,21968,22370,87567.6,0.000244265,-1.04574e-05,1.24358e-05,0
10001,21494,24082,78509.8,0.000410129,-1.19216e-05,0.000366264,0
10001,24387,21211,31354.1,7.41401e-05,2.21027e-06,0.000330173,0
10001,25380,24371,48699.8,9.44873e-05,1.10372e-05,9.53913e-05,0
10001,24245,NA,40933.8,0.000500052,-0.0037247,0.000637422,0
10001,24928,20074,52403.6,0.000609741,9.04876e-08,0.000681368,0
10001,23871,24921,83749.6,0.000272942,-9.82922e-06,0.00135162,0
10001,22361,24681,51225.3,2.57314e-05,1.75301e-05,5.34033e-05,0
10001,24727,22961,63738.9,0.000157695,5.00817e-06,0.000143162,0
10001,21628,21717,75303.9,0.000224633,-1.16599e-05,0.000196241,0
10001,22109,24454,32454.5,0.00010757,-7.08332e-06,0.000598407,0
10001,23918,24846,10783.9,0.000253647,-5.21253e-06,0.000275883,0
10001,22294,24899,91258,0.000132288,-0.00260855,0.000330289,0
10001,20395,NA,76918.7,0.000104875,3.20972e-06,0.00106788,0
10001,17063,NA,34740.7,0.000572517,7.08245e-06,0.00128493,0
15001,24192,23871,0,0.0318366,0,0.0300432,0
15001,24192,NA,80584.1,0.000528836,-0.0027429,0.00197089,0
15001,22538,25624,48531.7,5.76069e-05,1.68588e-05,0.00015425,0
15001,21062,15389,1625.92,0.00018287,-8.82689e-06,5.02716e-05,0
