generation,N_shifts,eventRate
810001,0,0.142022
815001,2,1.78227
820001,1,1.0418
825001,2,1.01767
830001,0,0.248309
835001,1,1.39355
840001,1,0.256046
845001,1,0.913669
850001,2,0.901259
855001,2,0.51571
860001,1,0.894029
865001,0,0.916494
870001,3,1.2927
875001,2,2.42561
880001,0,1.44788
885001,0,0.503656
890001,1,0.195023
895001,0,0.0423993
900001,1,0.930805
905001,1,0.594331
910001,1,1.40529
915001,1,0.244312
920001,0,0.309445
925001,3,9.43233
930001,1,1.25477
935001,1,1.70914
940001,1,0.96908
945001,1,0.251427
950001,0,0.0234902
955001,1,2.93366
960001,1,0.692608
965001,2,0.55206
970001,0,1.00146
975001,2,0.189432
980001,1,2.61952
985001,0,0.0213134
990001,0,0.338244
995001,2,1.93182
1000001,0,0.188158
1005001,0,0.369219
1010001,5,3.23214
1015001,2,5.24855
1020001,2,1.89235
1025001,1,0.834198
1030001,1,1.0799
1035001,1,2.40238
1040001,0,0.0364071
1045001,0,1.17755
1050001,0,0.0953859
1055001,0,0.27656
1060001,1,1.13785
1065001,0,0.755485
1070001,1,1.15559
1075001,0,1.24849
1080001,5,2.23752
1085001,3,1.99953
1090001,2,1.81004
1095001,1,4.09732
1100001,1,2.73154
1105001,1,0.935634
1110001,1,0.405143
1115001,1,2.12275
1120001,1,2.1302
1125001,0,0.00315449
1130001,2,2.92564
1135001,0,0.942955
1140001,4,0.411834
1145001,1,0.906002
1150001,1,0.98346
1155001,0,1.18777
1160001,0,0.00526417
1165001,2,0.144565
1170001,1,0.300472
1175001,1,0.477599
1180001,4,0.471641
1185001,3,2.07056
1190001,2,1.33318
1195001,2,1.23041
1200001,3,0.744819
1205001,0,0.937705
1210001,0,0.0533248
1215001,0,0.0891285
1220001,1,1.83008
1225001,2,2.40848
1230001,2,0.265723
1235001,3,2.47808
1240001,3,1.17159
1245001,1,0.898985
1250001,2,4.81254
1255001,0,0.289096
1260001,4,1.26115
1265001,3,0.284431
1270001,1,1.66985
1275001,2,0.248026
1280001,4,0.262297
1285001,3,4.2108
1290001,1,1.77066
1295001,0,0.441995
1300001,1,1.09742
1305001,0,0.133558
1310001,1,0.846765
1315001,0,0.443132
1320001,2,0.207193
1325001,1,0.509903
1330001,0,0.111177
1335001,0,0.222907
1340001,2,0.803876
1345001,1,0.314321
1350001,0,0.53118
1355001,0,0.251598
1360001,0,0.13933
1365001,4,1.09873
1370001,0,0.103621
1375001,5,1.30104
1380001,1,0.163318
1385001,0,0.419045
1390001,1,0.518595
1395001,0,0.252516
1400001,1,0.880089
1405001,0,1.0299
1410001,1,4.05693
1415001,1,1.73118
1420001,2,0.926314
1425001,2,0.135162
1430001,2,0.644182
1435001,1,0.734125
1440001,2,0.740485
1445001,1,0.929399
1450001,2,1.64583
1455001,3,0.170929
1460001,0,0.202522
1465001,2,0.293051
1470001,0,0.433715
1475001,0,0.798282
1480001,1,0.872662
1485001,0,2.65944
1490001,2,0.506237
1495001,2,1.82758
1500001,1,2.52253
1505001,1,0.505353
1510001,1,0.21081
1515001,0,0.216529
1520001,0,0.536484
1525001,0,0.172213
1530001,0,0.56798
1535001,1,1.27473
1540001,1,0.596775
1545001,1,1.19491
1550001,1,0.977379
1555001,2,1.63637
1560001,0,0.294702
1565001,0,0.779823
1570001,0,0.432712
1575001,0,0.337075
1580001,1,0.648321
1585001,1,1.82845
1590001,1,0.220476
1595001,1,1.30793
1600001,0,0.0935954
1605001,0,0.272584
1610001,2,1.64734
1615001,0,0.428228
1620001,0,0.305131
1625001,1,0.221784
1630001,1,0.812361
1635001,0,0.49124
1640001,2,1.34186
1645001,1,1.51459
1650001,0,0.357286
1655001,0,0.0687428
1660001,0,1.09979
1665001,0,0.0227299
1670001,0,0.254595
1675001,0,1.03003
1680001,1,2.53502
1685001,2,1.37321
1690001,0,0.0924256
1695001,0,0.298056
1700001,1,2.00801
1705001,2,1.31669
1710001,0,0.16487
1715001,1,0.400147
1720001,0,0.951453
1725001,1,1.33351
1730001,2,0.589072
1735001,1,0.7068
1740001,0,0.488329
1745001,0,0.161734
1750001,0,0.0842328
1755001,0,0.44102
1760001,1,0.157533
1765001,0,0.0501385
1770001,2,0.143363
1775001,1,3.05948
1780001,0,0.0304888
1785001,0,0.163708
1790001,2,0.189841
1795001,0,0.9869
1800001,0,0.0308929
1805001,1,1.46337
1810001,4,4.87115
1815001,1,1.31278
1820001,0,0.150182
1825001,2,0.8342
1830001,0,0.0176765
1835001,3,0.5477
1840001,1,0.870786
1845001,1,4.04471
1850001,2,0.716158
1855001,0,1.45349
1860001,1,2.43809
1865001,1,0.981619
1870001,0,1.04922
1875001,2,2.07026
1880001,2,1.49224
1885001,2,0.682021
1890001,2,5.14293
1895001,3,0.585874
1900001,1,0.119719
1905001,0,2.89964
1910001,0,0.0399964
1915001,0,0.827189
1920001,0,0.0268138
1925001,1,0.200282
1930001,0,0.432303
1935001,2,0.456939
1940001,1,0.413897
1945001,2,1.27699
1950001,0,0.00101539
1955001,1,0.482741
1960001,1,0.177928
1965001,1,0.338858
1970001,1,1.30786
1975001,1,1.36595
1980001,0,0.919641
1985001,0,0.468502
1990001,1,1.96608
1995001,1,0.236557
2000001,0,0.284055
2005001,1,0.499968
2010001,3,1.74517
2015001,1,0.87123
2020001,0,0.641595
2025001,0,0.0276113
2030001,2,4.66857
2035001,1,1.13182
2040001,0,0.123908
2045001,0,0.248404
2050001,1,2.75673
2055001,2,1.94397
2060001,2,1.26905
2065001,3,2.14121
2070001,1,0.0860905
2075001,0,1.0026
2080001,2,0.302756
2085001,1,1.49055
2090001,1,0.814914
2095001,4,0.415786
2100001,0,0.434478
2105001,2,0.267289
2110001,2,0.246276
2115001,1,0.378584
2120001,0,1.63007
2125001,0,0.025342
2130001,0,0.233628
2135001,1,1.46608
2140001,1,1.68341
2145001,0,1.16038
2150001,0,0.879691
2155001,1,1.03523
2160001,0,0.158734
2165001,0,0.074053
2170001,1,0.729116
2175001,0,0.839277
2180001,0,0.0028464
2185001,3,2.65893
2190001,1,0.0855947
2195001,3,1.52027
2200001,0,0.330643
2205001,0,0.83974
2210001,0,0.660223
2215001,0,1.29782
2220001,2,2.6363
2225001,0,1.84781
2230001,0,1.36576
2235001,0,1.46621
2240001,1,2.29727
2245001,0,0.00513621
2250001,2,1.1406
2255001,2,1.20853
2260001,0,1.60085
2265001,0,0.246229
2270001,2,0.92153
2275001,0,0.464637
2280001,1,1.05002
2285001,1,2.80948
2290001,1,3.27771
2295001,0,0.0501701
2300001,1,0.618228
2305001,3,0.177846
2310001,0,0.481457
2315001,2,0.460661
2320001,3,1.98103
2325001,0,0.170351
2330001,0,0.0781676
2335001,0,0.139811
2340001,3,0.44977
2345001,0,0.497002
2350001,1,0.483066
2355001,0,0.176815
2360001,2,0.448948
2365001,0,0.215738
2370001,0,2.65702
2375001,0,0.657479
2380001,1,2.81409
2385001,0,0.691513
2390001,2,0.0205908
2395001,1,0.162713
2400001,0,0.415716
2405001,0,0.120611
2410001,0,0.134615
2415001,4,0.179404
2420001,2,0.818029
2425001,0,0.716553
2430001,1,1.74525
2435001,2,2.44877
2440001,3,2.58756
2445001,0,0.624383
2450001,2,3.37876
2455001,0,0.269624
2460001,0,0.0264785
2465001,0,0.77536
2470001,3,1.61859
2475001,0,0.249242
2480001,0,0.723246
2485001,2,1.23724
2490001,1,0.314511
2495001,0,0.385953
2500001,0,0.0526582
2505001,1,0.581204
2510001,0,0.0175423
2515001,1,1.41724
2520001,2,1.92565
2525001,2,0.817766
2530001,2,0.830428
2535001,1,0.203096
2540001,1,0.560752
2545001,1,1.58269
2550001,0,1.25548
2555001,0,0.0588568
2560001,0,0.015174
2565001,0,1.72786
2570001,0,0.47973
2575001,1,0.768899
2580001,0,0.878646
2585001,1,1.48847
2590001,1,0.346862
2595001,0,0.138723
2600001,1,1.385
2605001,0,1.30634
2610001,0,2.94574
2615001,0,0.286976
2620001,1,1.90704
2625001,0,0.160985
2630001,1,0.910878
2635001,3,2.78592
2640001,0,1.8123
2645001,1,1.33044
2650001,0,1.77097
2655001,3,0.291054
2660001,1,3.41653
2665001,0,0.741271
2670001,0,0.66456
2675001,2,2.956
2680001,0,0.677052
2685001,0,0.00303904
2690001,2,0.286863
2695001,1,3.39278
2700001,2,1.11628
2705001,2,2.88552
2710001,0,0.0632746
2715001,0,0.374547
2720001,2,1.20861
2725001,0,0.746847
2730001,1,2.09292
2735001,3,0.485732
2740001,0,0.4111
2745001,2,1.20563
2750001,3,0.584684
2755001,3,1.90982
2760001,0,0.171707
2765001,2,0.597372
2770001,0,0.445856
2775001,0,2.2081
2780001,0,0.208819
2785001,2,1.66124
2790001,1,1.83095
2795001,0,0.124176
2800001,3,2.37619
2805001,1,0.438219
2810001,0,0.0792425
2815001,0,0.0314139
2820001,2,1.27609
2825001,0,1.02112
2830001,0,0.474527
2835001,0,0.00323327
2840001,0,0.00486088
2845001,1,2.05188
2850001,0,0.00523121
2855001,3,0.954306
2860001,0,2.18484
2865001,0,1.1638
2870001,0,0.166013
2875001,0,0.926713
2880001,0,0.117662
2885001,0,0.309526
2890001,0,0.108065
2895001,0,0.498284
2900001,2,0.915612
2905001,1,1.00341
2910001,1,0.81627
2915001,1,0.977951
2920001,1,0.187834
2925001,0,0.246892
2930001,0,0.367376
2935001,1,0.626568
2940001,1,0.946827
2945001,3,2.51713
2950001,0,0.185082
2955001,2,1.91247
2960001,1,2.52721
2965001,1,0.862747
2970001,0,0.506515
2975001,1,2.51365
2980001,2,4.15285
2985001,0,1.13105
2990001,1,0.117079
2995001,0,0.823731
3000001,0,0.276803
3005001,1,0.0294883
3010001,0,1.68459
3015001,0,0.307929
3020001,0,0.818211
3025001,0,1.05533
3030001,1,1.82593
3035001,0,0.0382232
3040001,2,0.480801
3045001,0,0.103331
3050001,1,0.437156
3055001,0,0.116293
3060001,5,2.1372
3065001,1,0.883443
3070001,2,0.0538901
3075001,1,0.655626
3080001,0,0.032585
3085001,3,0.135055
3090001,2,1.26972
3095001,0,0.0942619
3100001,0,0.869442
3105001,1,1.07126
3110001,0,0.83354
3115001,1,2.69758
3120001,3,3.15255
3125001,2,2.61693
3130001,0,0.383257
3135001,2,1.84418
3140001,3,0.543852
3145001,0,1.37482
3150001,1,0.533925
3155001,0,0.822216
3160001,2,0.309054
3165001,2,0.43844
3170001,0,0.700146
3175001,0,0.182794
3180001,1,0.532531
3185001,1,2.25454
3190001,2,2.50643
3195001,0,0.0981931
3200001,0,0.309091
3205001,0,0.169434
3210001,0,0.410712
3215001,3,1.47442
3220001,3,2.67817
3225001,2,1.97953
3230001,3,2.50512
3235001,0,1.88069
3240001,2,1.36046
3245001,0,0.590752
3250001,4,0.630337
3255001,2,0.34757
3260001,0,1.422
3265001,1,1.79903
3270001,5,3.12869
3275001,1,1.56783
3280001,0,0.842984
3285001,1,3.85485
3290001,1,0.999537
3295001,0,0.355485
3300001,0,0.65071
3305001,1,0.929436
3310001,2,3.50053
3315001,1,1.33833
3320001,1,2.11123
3325001,2,1.34381
3330001,0,0.881799
3335001,1,1.17463
3340001,0,0.257768
3345001,1,0.591469
3350001,0,0.0483474
3355001,1,1.71081
3360001,4,1.90124
3365001,0,1.1902
3370001,1,0.511926
3375001,1,1.07343
3380001,0,1.34912
3385001,3,0.214993
3390001,1,1.11176
3395001,0,0.0510735
3400001,2,0.90581
3405001,0,0.384442
3410001,0,0.233591
3415001,1,1.10454
3420001,1,2.95612
3425001,0,0.493667
3430001,1,1.11145
3435001,1,0.531017
3440001,1,0.959364
3445001,0,0.429722
3450001,4,3.11772
3455001,1,0.80885
3460001,1,1.04077
3465001,2,1.73998
3470001,1,1.22265
3475001,2,1.8633
3480001,0,0.0202424
3485001,2,1.02866
3490001,0,0.703207
3495001,1,0.841223
3500001,2,4.07899
3505001,3,1.88681
3510001,0,0.0050354
3515001,3,0.901699
3520001,1,0.499045
3525001,2,0.553139
3530001,0,0.0212159
3535001,3,1.79741
3540001,4,4.12919
3545001,3,1.88536
3550001,0,0.739092
3555001,0,1.40013
3560001,1,0.0415752
3565001,0,0.146826
3570001,1,2.37712
3575001,1,0.905361
3580001,0,0.259868
3585001,2,1.51516
3590001,2,1.4452
3595001,1,1.94406
3600001,1,1.12543
3605001,1,1.85111
3610001,0,0.749806
3615001,0,1.01819
3620001,1,3.86931
3625001,0,2.10077
3630001,1,0.501936
3635001,1,1.35021
3640001,2,3.73235
3645001,0,0.538093
3650001,0,0.935656
3655001,1,2.02888
3660001,1,0.671207
3665001,1,1.01438
3670001,3,0.546205
3675001,1,0.407954
3680001,1,0.222925
3685001,0,0.136118
3690001,1,0.555491
3695001,1,0.799066
3700001,0,0.0449176
3705001,1,0.710074
3710001,3,2.08669
3715001,0,0.417221
3720001,0,1.10492
3725001,0,0.0855566
3730001,0,0.368924
3735001,2,3.3986
3740001,2,0.86581
3745001,0,0.3074
3750001,1,0.153449
3755001,0,1.16192
3760001,0,0.0890529
3765001,1,1.41103
3770001,0,0.39578
3775001,2,0.597842
3780001,1,5.70673
3785001,0,0.408263
3790001,1,2.17763
3795001,1,1.53996
3800001,5,2.87277
3805001,1,0.576776
3810001,1,0.344128
3815001,1,0.694267
3820001,0,0.330924
3825001,0,0.0429179
3830001,3,0.157247
3835001,0,1.17426
3840001,0,0.850422
3845001,0,0.649996
3850001,1,0.313184
3855001,0,0.147524
3860001,0,0.480128
3865001,2,0.187509
3870001,0,0.265794
3875001,1,1.09582
3880001,0,1.10463
3885001,3,0.0691367
3890001,0,3.01978
3895001,1,0.236484
3900001,0,0.0330768
3905001,0,0.253548
3910001,0,0.105946
3915001,3,2.40258
3920001,1,0.0628264
3925001,1,0.313372
3930001,0,0.0116339
3935001,0,0.046722
3940001,0,0.841055
3945001,1,1.51513
3950001,3,2.78636
3955001,0,1.73652
3960001,1,3.52866
3965001,2,0.685378
3970001,0,0.0125171
3975001,0,2.09523
3980001,0,0.669215
3985001,2,0.846194
3990001,4,2.29244
3995001,0,0.658392
4000001,0,0.030974
4005001,0,0.213178
4010001,0,2.05469
4015001,1,0.589036
4020001,0,0.725347
4025001,0,0.242817
4030001,1,0.144738
4035001,1,0.182694
4040001,0,0.0125337
4045001,0,1.08283
4050001,1,0.0507171
4055001,0,0.00500675
4060001,3,2.51559
4065001,1,1.19206
4070001,3,2.89075
4075001,2,0.369991
4080001,0,0.606868
4085001,1,1.19832
4090001,1,0.84363
4095001,1,1.07433
4100001,1,1.4626
4105001,0,0.237162
4110001,3,1.18919
4115001,1,0.543645
4120001,0,1.33084
4125001,0,0.405249
4130001,0,0.573667
4135001,0,1.17163
4140001,1,0.178049
4145001,1,0.538877
4150001,1,0.3713
4155001,0,0.0745358
4160001,1,0.7965
4165001,0,0.129206
4170001,0,1.77949
4175001,0,0.111513
4180001,0,0.181054
4185001,0,0.199516
4190001,2,1.81634
4195001,1,0.573887
4200001,1,2.39109
4205001,0,0.814299
4210001,0,0.0359373
4215001,0,2.03359
4220001,0,0.00502768
4225001,0,0.111599
4230001,1,2.07481
4235001,0,0.430637
4240001,0,0.00330227
4245001,0,1.21436
4250001,3,0.833982
4255001,0,0.174848
4260001,1,1.37734
4265001,1,2.99148
4270001,0,0.305445
4275001,0,0.474049
4280001,1,0.414033
4285001,0,0.209251
4290001,1,0.675849
4295001,1,1.71299
4300001,0,2.72092
4305001,3,2.24033
4310001,2,0.477736
4315001,1,2.24882
4320001,1,0.675523
4325001,1,0.190342
4330001,1,0.395783
4335001,1,0.446422
4340001,0,0.102355
4345001,0,0.0818818
4350001,1,2.62228
4355001,0,0.4079
4360001,1,0.276129
4365001,4,0.604101
4370001,0,0.134271
4375001,0,1.43781
4380001,0,0.0263908
4385001,0,0.224781
4390001,0,1.01984
4395001,1,2.46801
4400001,2,1.26475
4405001,1,2.59952
4410001,0,0.00404711
4415001,3,0.508324
4420001,0,0.0196586
4425001,2,0.0757369
4430001,0,3.6713
4435001,0,0.227278
4440001,0,1.69532
4445001,2,0.55299
4450001,1,0.43051
4455001,1,0.115779
4460001,1,3.67071
4465001,1,3.06434
4470001,2,0.638546
4475001,1,0.475106
4480001,2,1.13277
4485001,0,1.10487
4490001,3,1.86271
4495001,3,1.15274
4500001,1,2.13898
4505001,1,4.19236
4510001,3,0.381541
4515001,0,0.970068
4520001,3,1.91033
4525001,1,0.114221
4530001,0,0.378259
4535001,1,2.00045
4540001,0,0.175513
4545001,2,2.44308
4550001,2,1.39985
4555001,0,0.391448
4560001,1,0.484435
4565001,1,0.813942
4570001,1,0.365899
4575001,0,0.41818
4580001,1,0.0105838
4585001,1,0.59936
4590001,3,2.72253
4595001,0,0.688423
4600001,1,0.616321
4605001,1,2.28643
4610001,0,1.22658
4615001,0,0.270938
4620001,0,2.00433
4625001,3,0.537571
4630001,1,0.700842
4635001,2,0.257654
4640001,1,0.449164
4645001,2,0.626029
4650001,0,0.0541525
4655001,1,2.60068
4660001,3,0.900359
4665001,5,0.38814
4670001,1,1.31822
4675001,0,0.342908
4680001,1,2.36952
4685001,1,0.192208
4690001,2,0.702106
4695001,1,1.60325
4700001,1,1.17023
4705001,1,0.400527
4710001,0,0.158206
4715001,0,0.0270543
4720001,0,1.16805
4725001,1,0.598198
4730001,0,0.120267
4735001,0,0.0823586
4740001,4,1.11091
4745001,1,0.786874
4750001,1,0.759191
4755001,3,1.32088
4760001,4,3.44863
4765001,1,0.170177
4770001,1,0.691031
4775001,2,1.69083
4780001,0,0.0377147
4785001,3,1.7962
4790001,1,1.14793
4795001,0,0.622108
4800001,1,0.153131
4805001,1,2.68238
4810001,0,0.10208
4815001,1,0.873712
4820001,1,2.25684
4825001,0,0.034902
4830001,2,0.454595
4835001,0,0.218269
4840001,3,0.378255
4845001,0,0.819039
4850001,1,1.43303
4855001,1,0.938485
4860001,0,0.453192
4865001,1,0.519743
4870001,0,0.451518
4875001,1,0.382067
4880001,0,0.222957
4885001,2,0.752389
4890001,0,3.04338
4895001,0,0.291666
4900001,3,0.834889
4905001,1,0.235431
4910001,1,0.611367
4915001,1,0.514518
4920001,0,0.809978
4925001,0,0.0772741
4930001,0,0.968992
4935001,2,0.416027
4940001,1,1.37061
4945001,2,0.432171
4950001,1,0.490253
4955001,0,0.20616
4960001,0,0.446208
4965001,0,0.014963
4970001,3,1.92954
4975001,1,0.847303
4980001,1,1.4796
4985001,0,0.332778
4990001,1,0.0861699
4995001,2,1.22206
5000001,2,0.307415
5005001,2,0.161916
5010001,0,0.209526
5015001,1,0.516198
5020001,0,1.75509
5025001,3,1.76344
5030001,3,1.53715
5035001,0,0.603093
5040001,1,0.80813
5045001,1,0.194124
5050001,1,1.66138
5055001,0,0.165417
5060001,0,0.593134
5065001,1,2.17203
5070001,1,1.90957
5075001,1,2.34742
5080001,1,1.8839
5085001,0,0.105525
5090001,0,0.748882
5095001,0,0.303144
5100001,1,0.948912
5105001,0,0.419159
5110001,3,0.581509
5115001,0,0.406935
5120001,0,0.170825
5125001,1,1.23775
5130001,1,1.2177
5135001,2,1.33266
5140001,0,3.15155
5145001,2,2.08493
5150001,1,0.586774
5155001,0,0.0446078
5160001,0,0.51314
5165001,3,0.318501
5170001,3,0.481551
5175001,1,2.66722
5180001,0,1.90797
5185001,0,0.334142
5190001,1,1.04537
5195001,0,0.00382423
5200001,0,0.152508
5205001,0,0.211448
5210001,1,1.17454
5215001,0,0.706442
5220001,2,0.851019
5225001,0,0.315633
5230001,1,1.63164
5235001,0,0.38645
5240001,1,0.281589
5245001,3,0.76498
5250001,0,0.305465
5255001,0,1.94332
5260001,1,1.24738
5265001,0,1.24834
5270001,1,0.633033
5275001,0,0.342578
5280001,0,0.269454
5285001,0,1.9621
5290001,0,0.29398
5295001,5,0.293357
5300001,1,1.48571
5305001,1,1.72045
5310001,2,0.42318
5315001,1,0.210302
5320001,1,1.06726
5325001,1,1.7028
5330001,1,3.6782
5335001,0,0.0516595
5340001,0,1.17293
5345001,0,0.134439
5350001,1,2.52143
5355001,0,0.218752
5360001,0,0.325498
5365001,0,0.499212
5370001,2,0.107645
5375001,3,0.983764
5380001,0,0.380892
5385001,2,1.21089
5390001,2,0.603972
5395001,0,0.014269
5400001,5,2.44915
5405001,2,1.50237
5410001,1,1.13431
5415001,2,0.305397
5420001,0,0.0981781
5425001,0,0.0771331
5430001,1,0.84887
5435001,1,0.553481
5440001,1,1.15187
5445001,0,1.04881
5450001,3,0.0934711
5455001,1,2.24449
5460001,3,0.198371
5465001,0,0.013518
5470001,0,0.407936
5475001,0,0.0391215
5480001,2,0.458507
5485001,0,0.585761
5490001,2,1.44146
5495001,2,0.371988
5500001,2,1.87163
5505001,1,1.746
5510001,1,0.373215
5515001,0,2.35519
5520001,1,0.715804
5525001,0,0.0413709
5530001,0,0.38603
5535001,1,0.35371
5540001,1,3.90673
5545001,0,0.588249
5550001,0,0.201787
5555001,0,0.274321
5560001,0,0.262309
5565001,1,0.561933
5570001,2,1.0347
5575001,1,0.574191
5580001,0,0.325196
5585001,1,3.9397
5590001,1,1.07693
5595001,0,0.926852
5600001,0,0.0831391
5605001,4,0.210153
5610001,0,0.583113
5615001,0,0.968226
5620001,1,2.16654
5625001,2,0.188574
5630001,1,0.674237
5635001,0,1.25017
5640001,0,0.146668
5645001,1,3.09154
5650001,0,0.238843
5655001,2,1.68318
5660001,2,0.842571
5665001,0,0.00604676
5670001,0,0.0793028
5675001,1,0.205262
5680001,1,0.135644
5685001,2,0.797327
5690001,1,1.28628
5695001,1,0.493926
5700001,0,0.12432
5705001,2,2.73768
5710001,1,0.411787
5715001,1,1.64862
5720001,0,1.23481
5725001,0,2.97946
5730001,0,0.671077
5735001,2,2.37787
5740001,0,0.291167
5745001,0,2.42307
5750001,1,1.95284
5755001,0,0.025979
5760001,3,2.98973
5765001,0,0.0112647
5770001,0,1.21284
5775001,1,0.859252
5780001,2,1.61303
5785001,1,1.11038
5790001,3,1.86782
5795001,0,0.0729443
5800001,0,1.08638
5805001,0,0.0261809
5810001,5,0.386456
5815001,1,2.17502
5820001,0,1.32496
5825001,2,1.54613
5830001,1,1.10151
5835001,3,0.856178
5840001,1,1.22815
5845001,0,1.00728
5850001,0,1.2913
5855001,0,0.828284
5860001,0,0.172673
5865001,0,1.70837
5870001,0,0.168184
5875001,1,2.10131
5880001,0,0.587562
5885001,1,0.348557
5890001,1,2.02092
5895001,2,3.14599
5900001,0,1.84429
5905001,1,0.632222
5910001,2,2.27479
5915001,0,0.210969
5920001,0,0.718868
5925001,0,0.0600133
5930001,0,0.173639
5935001,2,1.74878
5940001,1,0.356181
5945001,0,0.164094
5950001,1,0.0887248
5955001,0,1.89516
5960001,0,0.00343059
5965001,2,1.13628
5970001,3,0.446896
5975001,0,0.140644
5980001,1,1.3112
5985001,0,0.255764
5990001,0,0.0523338
5995001,3,2.80863
6000001,1,3.21661
6005001,0,0.665011
6010001,0,0.071181
6015001,1,1.48518
6020001,0,0.0349834
6025001,3,0.547196
6030001,1,1.1501
6035001,1,3.83275
6040001,1,0.683849
6045001,0,2.06286
6050001,1,1.2762
6055001,2,0.477534
6060001,3,1.48997
6065001,1,0.425337
6070001,2,1.24277
6075001,1,0.607781
6080001,0,2.70892
6085001,0,0.479046
6090001,1,2.27423
6095001,0,0.101415
6100001,3,2.53264
6105001,0,0.518797
6110001,3,4.5555
6115001,0,0.0395067
6120001,0,0.233772
6125001,0,0.1284
6130001,0,1.02166
6135001,1,0.799131
6140001,1,0.0455694
6145001,0,0.318787
6150001,0,0.368767
6155001,2,2.62779
6160001,2,0.278912
6165001,3,4.20324
6170001,0,0.0516222
6175001,0,0.142258
6180001,2,1.97336
6185001,0,0.863481
6190001,0,0.628123
6195001,1,1.01033
6200001,0,1.17053
6205001,1,0.962757
6210001,2,2.06203
6215001,0,0.127906
6220001,2,0.141806
6225001,0,0.311812
6230001,0,0.629737
6235001,1,1.29065
6240001,1,1.89474
6245001,2,3.26841
6250001,0,1.49291
6255001,2,2.39992
6260001,2,0.783144
6265001,1,2.42075
6270001,1,1.31231
6275001,2,0.957994
6280001,0,0.285741
6285001,0,1.31462
6290001,0,0.717616
6295001,1,0.679005
6300001,1,1.53724
6305001,1,0.953089
6310001,1,0.694872
6315001,2,1.23635
6320001,0,1.10422
6325001,0,2.62416
6330001,3,4.31112
6335001,1,0.748488
6340001,1,0.77218
6345001,0,2.62165
6350001,1,1.64333
6355001,2,5.9775
6360001,1,0.855269
6365001,0,1.65845
6370001,2,3.95557
6375001,1,0.661716
6380001,3,0.194923
6385001,0,0.874484
6390001,0,0.332863
