generation,N_shifts,logPrior,logLik,eventRate,acceptRate
555001,3,59.0837,-7557.22,0.0262614,0.406
560001,6,116.026,-7556.67,1.19503,0.398
565001,3,57.8202,-7556.04,1.80205,0.356
570001,3,62.18,-7561.23,0.793142,0.346
575001,4,76.6801,-7556.13,1.72509,0.389
580001,4,81.1132,-7551.39,0.44289,0.409
585001,5,98.6659,-7545.84,0.966514,0.385
590001,5,97.5785,-7548.98,0.512782,0.392
595001,4,75.2533,-7548.71,1.22683,0.401
600001,4,77.2898,-7550.33,0.171072,0.378
605001,6,116.547,-7547.08,2.23561,0.43
610001,3,62.0567,-7556.22,0.337298,0.337
615001,4,76.8401,-7551.68,0.439539,0.388
620001,4,79.9724,-7557.56,1.58982,0.334
625001,4,72.7838,-7555.84,0.21388,0.36
630001,4,72.5201,-7555.6,3.59124,0.391
635001,4,75.0855,-7554.79,2.02079,0.386
640001,3,57.0278,-7551.92,2.33776,0.379
645001,3,55.7227,-7552.11,0.107407,0.416
650001,4,80.8019,-7551.86,0.0338186,0.37
655001,3,58.5789,-7556.34,3.05939,0.393
660001,5,93.3874,-7545.93,3.17845,0.394
665001,3,62.3382,-7558.09,0.609674,0.343
670001,3,59.7542,-7553.54,0.297751,0.409
675001,3,59.8309,-7557.29,1.00122,0.364
680001,4,78.4923,-7555.56,1.85642,0.384
685001,3,57.405,-7557.35,0.557509,0.363
690001,5,99.7137,-7556.19,1.50468,0.411
695001,5,96.7693,-7554.53,1.9896,0.421
700001,3,61.1494,-7554.04,1.10397,0.389
705001,3,59.9291,-7556.97,2.1655,0.404
710001,4,78.078,-7549.22,2.69071,0.36
715001,3,59.0204,-7556.1,0.764765,0.363
720001,3,58.8199,-7557.56,1.69493,0.353
725001,3,62.0136,-7558.72,0.14227,0.342
730001,3,59.1809,-7559.07,2.83864,0.429
735001,3,53.8316,-7562.16,6.55011,0.338
740001,3,57.8202,-7553.37,0.0348928,0.346
745001,3,59.7557,-7559.48,0.529274,0.353
750001,4,74.8862,-7548.17,1.05507,0.36
755001,4,77.7407,-7552.52,0.50573,0.418
760001,3,60.7551,-7554.1,0.293774,0.375
765001,3,57.9423,-7552.1,1.30469,0.372
770001,4,77.4477,-7549.89,0.495942,0.346
775001,3,60.5807,-7555.25,0.31209,0.385
780001,3,59.1602,-7553.14,0.571791,0.353
785001,3,62.0799,-7556.66,0.0328547,0.397
790001,3,59.7317,-7554.89,0.250496,0.359
795001,3,61.1372,-7559.68,0.973201,0.349
800001,3,58.8135,-7551.96,0.218383,0.376
805001,4,78.6397,-7554.18,0.28156,0.375
810001,3,58.1135,-7551.98,0.0397062,0.331
815001,4,74.3738,-7550.45,1.21294,0.417
