generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1,18403,21452,0,0.032,0,0.005,0
5001,18403,21452,0,0.0118482,0,0.0117389,0
5001,17825,23786,34395.4,0.000101228,1.70187e-05,0.000202115,0
5001,12538,24480,18832.9,3.15741e-05,8.70781e-06,0.000138672,0
5001,21840,16400,1176.39,0.000175699,-5.04507e-06,0.000158871,0
5001,25319,24689,37508.8,0.000524142,8.03293e-06,0.000724102,0
5001,7377,21889,76446.1,0.000184958,2.2552e-06,0.000188797,0
5001,9845,22508,64531.2,8.96969e-05,1.5659e-05,0.000320801,0
5001,19308,NA,58045.5,0.000185698,8.87865e-07,0.000359525,0
5001,22742,NA,98479,0.00044627,-1.78734e-05,0.00189568,0
5001,21799,24754,74115.9,0.000299957,-4.23823e-05,8.2267e-05,0
5001,16950,18962,1507.65,0.000190357,-2.08545e-06,0.000167503,0
5001,23282,NA,83392.3,4.6239e-05,-4.54282e-06,0.000688628,0
5001,24098,17314,40900.7,0.000191165,6.24314e-08,0.00018342,0
5001,24311,NA,82156.2,0.000207831,-0.00052423,0.00054741,0
5001,9778,24375,86977.7,0.000128349,-1.36981e-05,0.000498537,0
5001,15224,20854,66380.6,8.71713e-05,-1.02694e-05,7.40596e-05,0
5001,12156,14651,51613.2,5.52937e-05,2.85682e-06,5.72129e-05,0
5001,21029,NA,91081.5,4.06828e-05,3.40792e-06,4.62526e-05,0
5001,13624,24811,6752.7,6.55719e-05,3.73175e-06,9.03592e-05,0
5001,23318,24095,76809.3,0.00016297,9.37259e-06,0.000683471,0
5001,16472,17984,4285.11,0.000195903,-5.84378e-07,0.000192285,0
5001,20654,25250,31392.7,0.000209624,-8.56938e-07,0.000260182,0
5001,24510,24286,82594.8,0.00035429,-5.51274e-06,0.000668926,0
5001,13435,16495,15753.9,7.70038e-05,1.20272e-05,0.000122155,0
5001,11735,23198,59617.6,0.000313181,4.66493e-07,0.000536888,0
10001,18403,21452,0,0.0118482,0,0.0117389,0
10001,18403,21489,25.4019,0.000235539,-5.04507e-06,0.000168233,0
10001,20308,15936,22903.9,3.29254e-05,8.70781e-06,0.000125825,0
10001,15464,20900,25236.3,7.69648e-05,3.73175e-06,0.000157922,0
10001,19465,21715,20463.9,0.000223494,1.49271e-05,0.000444126,0
10001,21799,24754,72084.7,0.000446171,-4.23823e-05,8.70534e-05,0
10001,16950,18962,1614.78,0.000199593,-2.08545e-06,0.000167503,0
10001,17199,21961,49.8743,7.48769e-05,-1.02694e-05,1.87541e-05,0
10001,21358,23750,50227.8,0.00025606,-1.92509e-05,0.000328162,0
10001,25409,19380,1751.58,0.000196919,-5.84378e-07,0.000178827,0
