generation,N_shifts,logPrior,logLik,eventRate,acceptRate
182001,4,62.843,-26223.2,0.717483,0.276
184001,4,69.2344,-26222.7,0.395001,0.308
186001,4,67.4268,-26219.5,0.384445,0.299
188001,4,66.4535,-26223.4,1.13357,0.306
190001,7,113.324,-26218.5,3.12406,0.366
192001,4,69.758,-26217.7,0.379896,0.304
194001,5,81.0704,-26223.1,0.399977,0.338
196001,5,80.2876,-26221,1.07201,0.377
198001,4,68.7784,-26220.9,0.0151269,0.301
200001,4,69.7327,-26221,0.195153,0.288
202001,4,68.9133,-26223.4,0.243379,0.32
204001,4,70.0102,-26221,0.259972,0.297
206001,4,69.4881,-26219.3,0.0188043,0.349
208001,4,64.8567,-26222.6,2.55136,0.293
210001,4,69.6227,-26223.3,0.272422,0.291
212001,5,84.6645,-26223.2,0.491752,0.31
214001,4,68.0244,-26224.9,1.17264,0.297
216001,4,67.3899,-26224.4,0.628544,0.295
218001,4,69.6079,-26222.2,0.560934,0.314
220001,5,85.828,-26219.7,0.117503,0.322
222001,4,68.665,-26223.6,0.361679,0.338
224001,4,66.1918,-26223.6,0.236802,0.302
226001,4,67.7616,-26220.8,0.982613,0.288
228001,4,67.9671,-26221.4,0.368716,0.311
230001,4,66.9852,-26221.8,0.945757,0.357
232001,4,66.782,-26221.1,0.615416,0.349
234001,4,68.438,-26221.7,1.36687,0.316
236001,4,67.3011,-26220.3,1.7894,0.297
238001,4,68.4966,-26222.1,0.604569,0.333
240001,4,67.7494,-26221.5,0.349864,0.312
242001,4,66.4642,-26220.6,0.651399,0.311
244001,4,67.9723,-26223.1,0.186406,0.366
246001,4,68.708,-26222.7,0.541261,0.327
248001,5,78.2005,-26219.9,1.25061,0.322
250001,4,64.4827,-26226.1,0.23048,0.301
252001,4,69.0502,-26226.8,0.43192,0.31
254001,4,69.2747,-26226.9,0.492297,0.314
256001,4,68.0899,-26221.4,0.771998,0.31
258001,4,69.3383,-26225.3,0.347911,0.291
260001,4,69.6031,-26223.4,0.270665,0.284
262001,4,69.0261,-26221.6,0.594144,0.345
264001,4,67.5036,-26222.5,0.141706,0.299
266001,5,84.5679,-26225,0.110177,0.313
268001,5,83.6545,-26223.4,0.129329,0.345
270001,4,65.8135,-26225.5,1.15503,0.334
272001,4,68.7111,-26225.5,0.719367,0.3
274001,4,66.4895,-26224.5,0.759835,0.304
276001,4,68.0468,-26225.1,0.261377,0.261
278001,4,68.602,-26225.8,0.103898,0.299
280001,4,66.8547,-26222.7,1.994,0.316
282001,4,64.7777,-26222.3,0.299055,0.286
284001,4,63.8355,-26223.6,0.821257,0.314
286001,4,68.1945,-26225.4,1.18011,0.295
288001,4,66.7014,-26229,0.0567605,0.293
290001,6,101.377,-26226,0.41251,0.36
292001,4,64.0038,-26221.9,1.75588,0.344
294001,4,67.9848,-26223.4,0.726533,0.385
296001,4,68.8126,-26225.6,0.80756,0.355
298001,5,77.0523,-26223.1,1.22361,0.329
300001,4,67.3099,-26224.1,1.76013,0.35
302001,4,68.1201,-26228.8,0.639884,0.332
304001,5,85.2256,-26229.9,0.576772,0.303
306001,4,65.9085,-26225.7,0.437391,0.284
308001,4,68.5003,-26227.6,0.678616,0.326
310001,4,69.4901,-26226.4,0.434417,0.315
312001,4,70.3697,-26226.6,0.126486,0.306
314001,4,68.9981,-26224.9,0.785171,0.343
316001,5,82.3993,-26221.9,0.0060513,0.294
318001,4,68.7001,-26225.5,0.877107,0.285
320001,5,76.2626,-26225.7,6.56007,0.292
322001,5,85.1364,-26224.8,0.497121,0.322
324001,5,84.0634,-26219,0.419014,0.351
326001,4,69.4886,-26222.2,0.254596,0.326
328001,4,66.8046,-26221.5,0.631687,0.278
330001,4,64.3728,-26222.8,2.41717,0.322
332001,4,70.1239,-26222.4,0.59675,0.303
334001,5,83.8206,-26220.4,0.455217,0.32
336001,5,80.4688,-26222.4,1.10749,0.312
338001,4,69.4688,-26223,0.118701,0.338
340001,4,66.8941,-26227.1,0.636767,0.4
342001,5,81.4797,-26223.7,1.18391,0.349
344001,4,70.4584,-26223.1,0.259513,0.284
346001,4,70.5031,-26226.6,0.0265936,0.331
348001,5,83.5073,-26224.2,0.251909,0.3
350001,4,66.9353,-26222.9,0.623469,0.285
352001,5,80.9138,-26222.5,2.48897,0.319
354001,4,68.067,-26221.5,0.914864,0.287
356001,4,67.1531,-26220.2,0.385562,0.329
358001,4,63.2199,-26222.5,3.89055,0.329
360001,4,68.3756,-26221.7,0.703569,0.305
362001,4,66.0681,-26221.7,0.250448,0.301
364001,4,65.753,-26221.9,0.645552,0.336
366001,4,63.8484,-26228.6,0.883987,0.326
368001,5,81.1005,-26224.9,1.5017,0.292
370001,5,80.6949,-26219.8,1.56153,0.357
372001,4,64.8086,-26225.2,1.55783,0.345
374001,5,83.9674,-26223.3,0.0824828,0.31
376001,4,62.938,-26220.9,4.26448,0.293
378001,5,81.762,-26219.1,0.250146,0.317
380001,4,69.1435,-26220.9,0.710736,0.292
382001,4,67.5739,-26221,0.220915,0.314
384001,4,69.4502,-26219.8,0.0497091,0.314
386001,4,66.5071,-26221.1,1.00789,0.343
388001,5,83.0744,-26218.9,0.821658,0.35
390001,4,64.8314,-26225.7,0.117338,0.277
392001,4,65.4246,-26219.5,1.12961,0.329
394001,4,68.4526,-26221.1,1.18191,0.31
396001,5,83.223,-26221.6,0.133368,0.344
398001,5,85.7381,-26225,0.209872,0.355
400001,4,69.3386,-26226.1,1.19094,0.322
402001,4,63.0356,-26225.8,1.36489,0.295
404001,4,66.4198,-26225.4,0.68735,0.258
406001,4,69.0137,-26225.7,0.748034,0.304
408001,4,68.172,-26220.9,0.659169,0.296
410001,4,69.7504,-26220.6,0.184409,0.315
412001,5,84.0367,-26217.4,0.507926,0.345
414001,4,67.0508,-26221.7,2.12571,0.31
416001,4,65.6815,-26222.2,1.50917,0.323
418001,4,70.0408,-26220.1,0.107669,0.298
420001,4,65.9296,-26220.8,3.51124,0.3
422001,4,67.0171,-26219.9,1.49033,0.347
424001,5,83.6221,-26224.6,1.0007,0.355
426001,4,68.1806,-26224.8,0.241625,0.288
428001,4,67.6305,-26221.2,2.59079,0.386
430001,4,68.7896,-26223.7,1.22724,0.36
432001,4,69.2348,-26223.2,0.411881,0.315
434001,4,67.0644,-26224.8,0.412137,0.317
436001,5,77.8663,-26221.3,1.01698,0.353
438001,4,70.0449,-26223.6,0.115782,0.336
440001,4,67.689,-26222.1,0.334512,0.315
442001,4,69.2902,-26221.4,0.101261,0.365
444001,6,100.11,-26224.3,0.0499279,0.382
446001,5,83.9547,-26223.4,0.201395,0.325
448001,5,83.0265,-26222.2,0.921134,0.341
450001,4,67.8635,-26224,0.395512,0.29
452001,4,65.2705,-26228.4,1.41029,0.319
454001,5,80.9933,-26225.8,1.36816,0.353
456001,4,67.0721,-26222.9,0.8619,0.295
458001,4,64.441,-26222.4,3.41732,0.319
460001,4,68.3239,-26223.9,0.353996,0.32
462001,4,69.2406,-26223.5,0.211474,0.315
464001,4,65.935,-26227,1.7179,0.297
466001,4,68.4109,-26225.5,0.890349,0.309
468001,5,79.4353,-26225.4,2.11439,0.318
470001,4,69.5759,-26221.2,0.43312,0.316
472001,4,69.2905,-26223.9,0.508916,0.32
474001,4,66.0793,-26224,1.56075,0.366
476001,4,68.4293,-26225.4,1.38081,0.281
478001,4,63.953,-26225.6,2.07523,0.309
480001,5,81.1382,-26226.6,0.706621,0.31
482001,5,82.5937,-26222.1,0.376956,0.314
484001,4,69.2156,-26223.1,0.559706,0.286
486001,6,95.3686,-26219.4,0.918866,0.346
488001,4,66.119,-26216,1.96116,0.302
490001,4,70.0364,-26220.6,0.711908,0.321
492001,4,68.3708,-26220.2,0.349775,0.329
494001,4,69.9948,-26221.2,0.188476,0.326
496001,6,99.4074,-26216.6,0.595052,0.327
498001,4,67.9223,-26219.3,1.08447,0.251
500001,5,82.3252,-26217.5,0.679931,0.359
502001,4,67.8897,-26220.5,1.20585,0.267
504001,4,68.6685,-26225.6,0.702199,0.273
506001,5,78.6064,-26220.1,3.44458,0.423
508001,4,66.7798,-26222.1,1.54606,0.291
510001,4,67.0355,-26227.4,0.0349661,0.31
512001,4,64.2596,-26227.3,0.464795,0.288
514001,5,84.4647,-26224.7,0.734479,0.276
516001,4,59.8912,-26221.6,4.99681,0.297
518001,4,69.6818,-26221,0.172727,0.343
520001,4,66.6651,-26219.3,2.24124,0.315
522001,5,81.5466,-26224.1,2.71696,0.351
524001,5,84.6792,-26217.7,1.08437,0.321
526001,5,81.2938,-26217,2.07597,0.346
528001,4,67.8908,-26220.9,1.69217,0.32
530001,4,69.148,-26218.6,0.253463,0.332
532001,5,83.9946,-26218.1,1.36326,0.326
534001,5,83.8389,-26216.5,0.0490923,0.346
536001,5,82.6928,-26215.2,2.12733,0.325
538001,4,69.119,-26217.2,0.359137,0.271
540001,4,69.5613,-26218.8,0.852128,0.374
542001,4,66.6397,-26218,0.666662,0.291
544001,4,69.8953,-26218.6,0.178648,0.306
546001,5,82.1225,-26215.2,0.383244,0.332
548001,4,68.9943,-26218,1.14441,0.304
550001,4,66.8232,-26218.5,1.63324,0.334
552001,4,69.2839,-26217.9,1.32684,0.282
554001,5,79.4811,-26221.7,2.11698,0.349
556001,6,98.5996,-26227.1,1.23231,0.384
558001,4,65.2786,-26218.4,1.87259,0.298
560001,4,69.4544,-26215.9,0.0909921,0.28
562001,4,69.9129,-26217,0.200312,0.29
564001,4,67.0192,-26217.6,0.168925,0.304
566001,4,68.5032,-26217.1,0.365216,0.275
568001,5,84.1551,-26214.1,1.55808,0.335
570001,4,70.0008,-26219.4,0.577315,0.388
572001,4,67.8789,-26218.7,1.07563,0.308
574001,5,82.0969,-26220.8,0.83546,0.388
576001,5,85.4026,-26223.5,0.292937,0.292
578001,4,65.6594,-26221.4,2.31798,0.304
580001,4,67.1048,-26221,0.161384,0.341
582001,5,84.6332,-26219.4,0.236479,0.316
584001,4,65.1395,-26217.9,1.23755,0.319
586001,4,69.343,-26223.8,0.671277,0.331
588001,5,83.6642,-26219.2,1.20371,0.364
590001,5,82.1164,-26217.7,0.322395,0.339
592001,6,94.7742,-26216.8,3.42183,0.361
594001,5,80.6917,-26211.6,1.69217,0.347
596001,4,68.9695,-26221.1,1.27278,0.317
598001,5,83.3087,-26221.5,1.49761,0.327
600001,4,68.7185,-26218.6,0.922027,0.308
602001,5,82.6336,-26214.6,0.513225,0.363
604001,5,83.5265,-26214.3,0.671248,0.406
606001,4,69.284,-26219.6,0.00107007,0.359
608001,5,80.696,-26220,0.238947,0.34
610001,4,68.215,-26221.6,1.57762,0.33
612001,4,69.2897,-26219.7,0.553571,0.335
614001,5,83.1473,-26219.4,0.104664,0.378
616001,5,83.7274,-26219.5,0.242274,0.312
618001,4,68.0304,-26223.3,0.574886,0.306
620001,4,65.9934,-26219,1.39311,0.342
622001,6,97.2167,-26217.7,0.255248,0.357
624001,5,83.8342,-26218.7,1.56591,0.315
626001,4,67.5919,-26219.4,0.0587422,0.331
628001,5,85.2522,-26227.6,0.0464694,0.308
630001,5,81.5561,-26223,2.20046,0.32
632001,5,83.4887,-26221.7,1.4022,0.312
634001,5,81.7785,-26220.9,0.373059,0.345
636001,4,60.4123,-26223.3,4.09016,0.303
638001,4,66.6767,-26225.4,0.66565,0.32
640001,4,63.4238,-26220.3,2.27641,0.339
642001,4,67.124,-26226.8,0.796121,0.305
644001,5,82.9132,-26222.1,0.187956,0.364
646001,4,64.2559,-26217.2,5.77185,0.3
648001,4,63.1219,-26219.6,1.21795,0.294
650001,4,68.5545,-26217.9,0.940517,0.282
652001,4,68.929,-26219,0.743658,0.341
654001,4,68.0795,-26227.2,1.1186,0.356
656001,4,65.9687,-26222.9,2.74659,0.279
658001,4,68.3652,-26222.4,0.118623,0.291
660001,4,64.9046,-26221.4,2.84407,0.307
662001,4,66.8409,-26219.2,0.595714,0.331
664001,4,67.3311,-26222.3,0.41094,0.29
666001,4,68.5049,-26216,1.63933,0.374
668001,4,69.1028,-26219.3,0.130707,0.317
670001,4,66.5093,-26216.9,2.18173,0.289
672001,4,68.5078,-26219.1,0.264282,0.297
674001,5,83.7419,-26221.6,0.237088,0.32
676001,4,66.8729,-26220.4,2.54161,0.295
678001,4,68.1542,-26221,0.822687,0.359
680001,7,108.933,-26221.2,4.51045,0.335
682001,4,68.8835,-26222.9,0.700026,0.289
684001,4,68.3054,-26221.6,0.113193,0.305
686001,4,66.17,-26217.7,1.28422,0.295
688001,4,67.395,-26222.5,1.54442,0.304
690001,5,80.7808,-26222.7,1.28513,0.362
692001,4,62.3,-26212.3,0.655785,0.302
694001,4,68.359,-26209,0.771647,0.307
696001,5,84.2297,-26204.6,1.37534,0.309
698001,5,84.7378,-26212.8,0.475745,0.334
700001,4,68.0064,-26209.6,0.905075,0.277
702001,5,82.7809,-26207.1,0.00230286,0.322
704001,4,69.6766,-26208.3,0.751545,0.316
706001,4,68.225,-26210.1,1.56567,0.321
708001,4,69.3846,-26207.7,0.123237,0.298
710001,4,69.6934,-26208,0.766011,0.32
712001,4,68.9849,-26207.2,0.164816,0.351
714001,4,68.19,-26209.1,1.20747,0.28
716001,4,64.2527,-26208.5,4.54962,0.3
718001,6,95.814,-26212.3,0.0134086,0.356
720001,4,69.2871,-26212,0.0456879,0.337
722001,5,81.8151,-26209.1,1.56699,0.327
724001,4,67.9096,-26213.9,1.07533,0.322
726001,4,70.4485,-26211.3,0.217355,0.301
728001,5,84.468,-26209.5,0.567671,0.333
730001,5,84.4931,-26211.5,0.207068,0.338
732001,4,70.4326,-26214.8,0.16082,0.313
734001,4,67.7899,-26214.6,1.00972,0.296
736001,4,68.2905,-26212.3,0.676819,0.31
738001,5,83.9727,-26212.6,0.955297,0.341
740001,4,69.4278,-26214,0.615578,0.281
742001,4,68.9874,-26210.9,0.904457,0.312
744001,4,69.1443,-26219,0.61444,0.338
746001,5,82.6097,-26210.8,0.381893,0.307
748001,5,82.6921,-26206.3,0.286261,0.354
750001,5,76.9069,-26204.4,1.59933,0.348
752001,5,85.7034,-26209.5,0.608182,0.331
754001,4,70.3598,-26210.8,0.0345288,0.311
756001,4,68.031,-26212.7,1.60932,0.335
758001,6,96.5104,-26209.8,1.1793,0.356
760001,4,68.5036,-26209.3,1.63685,0.302
762001,5,81.8034,-26209.9,3.1648,0.382
764001,4,67.1764,-26210.3,0.930322,0.318
766001,4,68.4401,-26213.1,0.151906,0.283
768001,4,66.9344,-26209.2,0.500084,0.324
770001,4,69.9482,-26210.1,0.480392,0.367
772001,4,70.1839,-26207.5,0.318125,0.314
774001,5,84.3826,-26211.3,0.117716,0.383
776001,4,67.0246,-26207.4,0.981828,0.313
778001,6,99.9733,-26206.4,0.82789,0.351
780001,5,84.9206,-26208.2,0.162921,0.34
782001,4,69.2306,-26209.7,0.425302,0.289
784001,6,96.7282,-26208.6,1.57057,0.321
786001,4,62.5399,-26212.7,1.45797,0.309
788001,4,69.5868,-26210,0.162928,0.331
790001,4,67.7853,-26211.6,0.810315,0.28
792001,6,98.8183,-26207.7,0.567738,0.375
794001,5,85.1377,-26211.1,0.210955,0.323
796001,4,66.2015,-26213.1,0.120709,0.3
798001,4,66.5706,-26210.7,1.71378,0.333
800001,5,75.4154,-26211.7,3.30349,0.319
802001,4,68.8838,-26217.2,0.0494611,0.304
804001,4,64.8162,-26213,1.60739,0.3
806001,6,98.6839,-26212,0.201221,0.358
808001,4,65.8292,-26217.2,1.09985,0.301
810001,4,67.5717,-26212.2,0.114478,0.325
812001,4,68.5667,-26217.1,0.483491,0.299
814001,4,65.8555,-26219,2.9958,0.278
816001,4,63.7147,-26213.4,2.10944,0.324
818001,7,113.605,-26208.4,0.149572,0.344
820001,5,84.9709,-26206.2,0.646009,0.391
822001,5,81.517,-26205.5,1.92109,0.343
824001,5,82.5514,-26205.6,0.0584509,0.337
826001,4,68.5787,-26219.1,0.227266,0.319
828001,4,68.1926,-26213.5,0.194187,0.311
830001,4,68.2475,-26213.6,0.991527,0.337
832001,4,70.5224,-26212.2,0.113492,0.338
834001,5,83.8568,-26213.4,0.473941,0.34
836001,4,68.5978,-26210.5,0.115524,0.343
838001,4,70.3376,-26210.1,0.26937,0.303
840001,5,83.0064,-26213.1,0.18445,0.355
842001,4,69.5502,-26211.8,0.291873,0.319
844001,5,81.5365,-26210.5,1.53068,0.316
846001,4,67.5683,-26213.7,3.00911,0.313
848001,4,65.8881,-26211,0.217662,0.282
850001,4,69.7085,-26213.2,0.543314,0.332
852001,4,64.0097,-26210.6,1.87458,0.313
854001,4,64.7101,-26210.6,1.46939,0.317
856001,4,69.8082,-26210.7,0.153614,0.292
858001,4,63.3878,-26210.2,3.81738,0.296
860001,5,83.3546,-26212.4,0.403591,0.329
862001,4,65.6413,-26209.8,0.408266,0.291
864001,5,84.3666,-26211,0.265106,0.358
866001,4,66.9763,-26210.1,0.0373502,0.271
868001,4,67.5565,-26215.8,1.5575,0.284
870001,4,66.9109,-26215.6,2.8441,0.295
872001,4,65.7915,-26211.1,0.136891,0.311
874001,4,69.3337,-26214.2,1.05291,0.321
876001,4,69.0907,-26210.8,0.903744,0.279
878001,4,69.9313,-26214.5,0.0325636,0.31
880001,4,68.05,-26212,0.662749,0.331
882001,4,66.0324,-26210.6,3.26781,0.328
884001,4,69.7315,-26219.8,0.376783,0.354
886001,6,99.3919,-26211.1,0.238759,0.343
888001,4,66.4361,-26213.5,0.0139908,0.312
890001,5,81.4075,-26215.8,1.43863,0.349
892001,5,83.3747,-26212.2,0.859232,0.308
894001,4,67.741,-26212.1,1.78787,0.373
896001,4,65.8339,-26209.6,2.78967,0.299
898001,4,67.3439,-26211.4,1.05238,0.311
900001,4,69.3859,-26211,0.442069,0.303
902001,5,82.421,-26210.8,2.42729,0.368
904001,4,68.7258,-26210.4,0.704003,0.295
906001,4,67.9153,-26215.3,1.38039,0.306
908001,4,69.3638,-26208.1,0.694643,0.33
910001,4,69.4844,-26208.7,0.183048,0.288
912001,5,86.2317,-26208.8,0.43694,0.35
914001,4,67.1562,-26208.4,2.12621,0.313
916001,5,79.1794,-26212.1,5.00889,0.369
918001,4,68.1017,-26209.9,1.12754,0.292
920001,4,69.4765,-26208.1,0.120133,0.298
922001,4,69.9767,-26211.2,0.0413724,0.292
924001,4,69.8182,-26209.6,0.112596,0.312
926001,6,95.8958,-26205.8,0.344378,0.329
928001,6,97.2836,-26205.4,0.532268,0.342
930001,4,69.6826,-26211.4,1.05078,0.332
932001,5,83.2031,-26210.6,2.53986,0.374
934001,4,69.3566,-26208.3,0.466557,0.337
936001,4,68.016,-26208.8,0.0349226,0.304
938001,4,66.1496,-26215,0.118755,0.324
940001,4,66.1701,-26212.9,2.53482,0.302
942001,5,82.6056,-26210.7,0.639729,0.324
944001,4,66.4416,-26214.5,0.539322,0.337
946001,5,81.2491,-26213.7,0.912355,0.329
948001,4,65.8239,-26209.8,0.832572,0.297
950001,4,67.8324,-26210,1.93622,0.299
952001,5,81.1257,-26208.4,0.570727,0.348
954001,4,62.1897,-26212.6,2.69934,0.338
956001,4,68.7492,-26210.5,1.04416,0.302
958001,4,67.0651,-26211.4,1.52302,0.296
960001,5,83.2692,-26213.2,1.4451,0.296
962001,4,67.1762,-26214,2.60386,0.333
964001,5,85.0869,-26203.5,1.13935,0.367
966001,5,84.3547,-26207.4,1.04864,0.369
968001,5,81.6039,-26202.6,0.640891,0.321
970001,6,100.78,-26202.4,1.03758,0.368
972001,5,83.3156,-26204.1,1.1774,0.368
974001,7,114.162,-26205.5,1.10491,0.434
976001,5,81.1373,-26206.8,1.16879,0.316
978001,5,82.6056,-26204.2,1.19051,0.318
980001,6,97.7635,-26202.6,3.59296,0.413
982001,6,98.6184,-26207.3,3.83993,0.366
984001,5,82.7613,-26208.3,1.37891,0.358
986001,5,82.5021,-26202.6,2.26135,0.328
988001,6,99.1227,-26204,0.0784664,0.357
990001,6,99.0681,-26202.2,0.675797,0.344
992001,5,86.1884,-26206.7,0.153953,0.368
994001,4,69.9304,-26213.8,0.228106,0.329
996001,4,66.9715,-26215.7,0.0225138,0.33
998001,4,69.2683,-26211,0.468751,0.362
1000001,5,81.8938,-26213.3,0.994796,0.324
1002001,4,69.512,-26214.7,0.0834677,0.296
1004001,4,67.2711,-26207.9,0.295292,0.274
1006001,4,70.0028,-26211,0.492608,0.322
1008001,4,64.2316,-26212,5.78521,0.299
1010001,4,68.3371,-26208.4,0.95377,0.324
1012001,4,68.86,-26208.7,0.186429,0.313
1014001,4,64.9485,-26215.6,1.93032,0.301
1016001,4,64.5204,-26209.9,2.84143,0.288
1018001,4,67.3181,-26208.9,0.223599,0.282
1020001,4,67.6246,-26213,0.691057,0.319
1022001,4,69.8033,-26211.5,0.189629,0.301
1024001,4,69.4059,-26211.8,0.521095,0.33
1026001,4,68.3615,-26211.1,0.148532,0.299
1028001,4,67.3958,-26210.4,1.79036,0.327
1030001,4,69.8358,-26211.6,0.490868,0.32
1032001,5,86.7864,-26207.7,0.218524,0.304
1034001,4,66.6874,-26209.2,1.60263,0.342
1036001,5,85.3643,-26210.4,0.334064,0.34
1038001,5,85.6172,-26213.5,0.173924,0.321
1040001,4,67.7057,-26217.7,0.0247875,0.289
1042001,4,66.8756,-26211.2,0.910737,0.322
1044001,4,68.5883,-26217.6,0.091325,0.3
1046001,5,83.3858,-26212.8,0.578941,0.355
1048001,4,68.9792,-26210.4,0.261938,0.282
1050001,5,83.2087,-26209.8,1.33437,0.317
1052001,5,80.3641,-26211,0.962404,0.373
1054001,6,99.7622,-26211.6,1.85626,0.286
1056001,5,83.0265,-26215,0.329631,0.317
1058001,5,84.7138,-26210.1,0.531582,0.378
1060001,4,65.0999,-26210.8,0.246984,0.371
1062001,4,68.6657,-26209.9,0.206797,0.315
1064001,4,64.3559,-26215.7,0.272692,0.299
1066001,6,97.501,-26211.8,1.11302,0.377
1068001,4,61.7785,-26215.5,1.27816,0.306
1070001,4,67.2324,-26211.2,0.536302,0.328
1072001,4,70.0987,-26209.5,0.0200482,0.284
1074001,4,68.4112,-26209,0.704074,0.307
1076001,4,65.9737,-26209.6,1.55901,0.304
1078001,4,66.6135,-26211.5,0.193817,0.299
1080001,4,66.3988,-26210.2,0.35959,0.289
1082001,5,81.8745,-26208.9,2.279,0.299
1084001,4,66.0392,-26206.4,0.166737,0.297
1086001,4,68.5108,-26208.7,1.08343,0.299
1088001,4,67.7602,-26210.6,0.824994,0.294
1090001,4,69.3046,-26214.6,0.150881,0.303
1092001,4,67.2729,-26208.7,2.0081,0.302
1094001,5,78.2025,-26208.4,0.0776359,0.323
1096001,5,80.6822,-26211.6,1.93948,0.321
1098001,5,85.3588,-26216.2,0.236693,0.369
1100001,4,68.6376,-26209.9,0.840831,0.36
1102001,5,82.7319,-26211,1.49064,0.33
1104001,4,67.6544,-26208.1,2.21726,0.355
1106001,6,96.4675,-26211.7,0.143141,0.391
1108001,4,69.4897,-26209.6,0.0913245,0.358
1110001,4,66.0356,-26209.2,0.390562,0.3
1112001,4,68.1202,-26206.9,0.861863,0.34
1114001,5,81.5608,-26208.6,1.13815,0.315
1116001,4,68.5639,-26207.7,1.11319,0.293
1118001,4,69.2186,-26209.6,0.0914558,0.298
